Name,Website,Emails
Carlito's Way,https://www.facebook.com/carlitosway.munchies,
The Pizza Boy,https://www.facebook.com/ThePizzaBoyDorado,
Pizza Pizza Express,http://pizzeriaspr.com/dorado/pizza-pizza-express.html,
Church's Chicken,http://www.churchspr.com/,
Burger King,https://www.burgerkingpr.com/,
Marco's Pizza,http://www.marcos.com/,
Taco Bell,http://www.tacobell.com/,
Subway,https://restaurantes.subway.com/subway-dorado-57496,
The Taco Maker,https://ubereats.app.link/DUkpB5XSgnb,
McDonald's,http://www.mcdonalds.com.pr/,
El campesino PR,https://www.facebook.com/profile.php?id=61560728700774&mibextid=LQQJ4d,
McDonald’s,http://www.mcdonalds.com.pr/,
Vaca Negra,http://vacanegra.com/,
Caracolillo Café,https://www.facebook.com/caracolillocafe/,
Pinchos Express,https://www.facebook.com/Pinchos-Express-380080032154183/,
Quality Restaurant,https://www.facebook.com/qualityrest29/,
Tripurrias del Compai,https://www.facebook.com/profile.php?id=100063466873075&mibextid=ZbWKwL,
Mr Sandwich de Hatillo,https://www.facebook.com/mrsandwich.dehatillo.5,
PIZZERIA Pajuil #2,https://www.facebook.com/pizzeriapajuil2,
El spot del sabor,https://www.facebook.com/profile.php?id=100063524379951,
KFC Mayaguez Mall,http://kfcpuertorico.com/,
El Sabor Del Mulito,http://fb.me/elsabordelmulito,
El Chingón,https://www.facebook.com/El-Ching%C5%8Dn-Parrilla-Mexicana-110669654691091,
Mil Historias Mesón y Pico,https://m.facebook.com/Mil-Historias-Mes%C3%B3n-y-Pico-102745135375209/?__tn__=-UC*F,
Sushi On The Road,https://www.sushiontheroad.online/,
Goldo’s Pizza,http://www.goldospizza.com/,
Trambòliko Food Truck,http://www.facebook.com/trambolikofoodtruck,
La Tertulia,https://www.facebook.com/profile.php?id=100093227663856&mibextid=ZbWKwL,
Chinchorro Perdido,https://www.facebook.com/profile.php?id=61562630645112&mibextid=ZbWKwL,
Taquería La Bamba,https://www.facebook.com/profile.php?id=100093193401490&mibextid=LQQJ4d,
La Chancleta de Maíz,http://lachancletademaiz.com/,
ENTRE HUMO,https://www.facebook.com/profile.php?id=61554450714743&mibextid=ZbWKwL,
Mostrito's Burger,https://www.facebook.com/profile.php?id=100089887577106&mibextid=LQQJ4d,
Don Paco Hot Dog,https://instagram.com/donpacohotdog?igshid=YWJhMjlhZTc=,
Pizza Hut,http://www.pizzahutpr.com/,
Subway,https://restaurantes.subway.com/subway-vega-alta-57510,
Burger King,https://www.burgerkingpr.com/,
KFC,http://kfc.com/,
Wendy's,https://www.wendys.com/,
McDonald's,http://www.mcdonalds.com.pr/,
Burger King,https://www.burgerkingpr.com/,
The Taco Maker,http://www.tacomaker.com/,
Gordy's Pizza,http://pizzeriaspr.com/yauco/gordys-pizza.html,
McDonald's,http://www.mcdonalds.com.pr/,
Panadería y Repostería Lemy,http://lemypr.com/,
HERBALIFE AGUAS BUENAS CLUB RUTA 173,https://l.facebook.com/l.php?u=https://ruta173.goherbalife.com/Catalog/Home/Index/es-PR?fbclid=IwAR05vcWcE3WlH5dUC3eYjbilwCNHqwBC2RIFJPZWbYATYYafLvJBPNwBLO8&h=AT0sQuMRsqXLrCAJoywLzRoCMqNvqOZdPvkfGRtb3R16aU2k8rTVdNbYVVbS5B56Laxn6ps8o7uDmcCezlY-NC34gE9Nvi2_7tyujMrv976wTyc3jlirW5j-nxGGoyXeNXEg8k009jlvIDM&s=1,
McDonald's,http://www.mcdonalds.com.pr/,
Fruit Paradise Malecón,https://www.facebook.com/fruitparadisepr/,
Sweet Stop Bakery And Coffee Bar,http://www.facebook.com/sweetstop310,
Izumi Sushi,https://www.ponceizumi.com/,
El Pilon Borincano,https://www.facebook.com/El-Pil%C3%B3n-Borincano-100547511759957/,
Taco Bell,http://www.tacobell.com/,
Puebla Crepas & Mexican Grill,https://www.pueblapr.com/,
Baoo's,https://www.facebook.com/profile.php?id=100089910027493&mibextid=ZbWKwL,
Denny's,http://www.dennyspr.com/,
El Paladar On The Grill,https://www.facebook.com/profile.php?id=61552011262338&mibextid=LQQJ4d,
Palacio Imperial,https://m.facebook.com/pages/Restaurant-Palacio-Imperial-de-Plaza-del-Caribe/134367766635208?nr,
Subway,https://restaurantes.subway.com/subway-caguas-57568,
Church's Chicken,http://www.churchspr.com/,
Acai Express Superfood Bowls - Santolaya Shopping Village,http://acaiexpress.com/,
Pollo Tropical,http://www.pollotropicalpr.com/,
Panadería y Repostería la Ceiba,http://www.laceibapr.com/,
Subway,https://order.subway.com/en-US?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=26926&utm_campaign=evergreen-2020&y_source=1_MTQ5MjE3NzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Subway,https://restaurantes.subway.com/subway-cayey-57473,
El Trasmallo de Manolo,https://www.facebook.com/profile.php?id=100063462372124&mibextid=ZbWKwL,
Delicias Criollas,https://www.facebook.com/DeliciasCriollas,
Doña Lola Café y Bistro,https://facebook.com/DonaLolaHumacao/,
Fernandes Matawan,https://www.fernandesmatawan.com/,
Salinas FoodTruck Park,https://www.facebook.com/profile.php?id=61564497283783&sk=about,
Wendy's,https://www.facebook.com/wendyspuertorico,
The Taco Maker,http://www.tacomaker.com/,
Burger King,http://www.burgerkingpr.com/,
EL QUIJOTE CAFÉ RESTAURANTE,https://www.facebook.com/Elquijotecaferestaurante,
Popeyes Louisiana Kitchen,http://popeyes.com/,
Cayo Fino,https://cayofino.com/,
Martineau Belle Playa,https://luxuryvillavieques.com/vieques-restaurants/,
Subway,https://restaurantes.subway.com/subway-vieques-57601,
La Tabla Smash Burger,https://www.facebook.com/profile.php?id=61551931092862,
Burrito's Flow,https://www.facebook.com/burritosflow/,
Marathon's Pizza & Pasta,https://www.facebook.com/profile.php?id=61551012812778&mibextid=ZbWKwL,
Burger King,https://www.burgerkingpr.com/,
Wendy's,https://www.wendys.com/,
Burger King,https://www.burgerkingpr.com/,
Marco's Pizza,https://store9058.marcos.com/ordering/home,
Ta' Carbón - Smoke & Grill,https://www.instagram.com/tacarbonfoodtruck/?hl=es-la,
Flor De Coco Luquillo,http://www.flordecoco.online/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15770924641096374816,
El Carretón de Leo,https://www.facebook.com/elcarretondeleo?mibextid=tzlV2A,
La Cuesta del Sabor,http://www.facebook.com/lacuestadelsaborjuncos,
Wendy's,http://www.wendys.com/,
Tacos Pizza,http://tacospizzapr.com/,
Subway,https://restaurantes.subway.com/subway-gurabo-57545,
Açaí Express,https://www.acaiexpress.com/,
Church's Chicken,http://www.churchspr.com/,
Wendy's,http://www.wendys.com/,
Troche s Nouvelle Cuisine,https://troches-nouvelle-cuisine.negocio.site/?utm_source=gmb&utm_medium=referral,
Casa Milagros Guaynabo,https://www.facebook.com/CasaMilagrosPR/,
Cafetería Quisqueya La Bella,https://www.facebook.com/QuisqueyaLaBellaHumacaoPR/,
Empanadillas Rellenas Nocturnas /Food Truck,https://www.facebook.com/rellenasnocturnas/,
Andrés Pizza Express,https://m.facebook.com/AndresPizzaExpress/,
McDonald's Barranquitas,http://www.mcdonalds.com.pr/,
El Antiguo Timbiriche bar & grill,https://elantiguotimbiriche.gov/,
Subway,https://restaurantes.subway.com/subway-barranquitas-57600,
Burger King,http://www.burgerkingpr.com/,
La Garita,https://facebook.com/LaGaritaYAZ/,
Café Cuatro Sombras,http://www.cuatrosombras.com/,
Rich Port Café & Bar,https://www.facebook.com/Richport-Caf%C3%A9-Bar-100402348029388/,
Tostado* calle Condado,https://www.facebook.com/pages/Tostado/297133770298000?fref=ts,
Sage La Bistecca by Mario Pagán,https://www.mariopagan.com/,
Di Zucchero,http://www.facebook.com/DiZucchero,
Señor Baguette,http://www.srbaguettepr.com/,
Amanecerescafepr,https://instagram.com/amanecerescafepr?igshid=YmMyMTA2M2Y=,
A PIE CAFE,http://www.facebook.com/apiecafe,
La Guagüita Rosa,https://instagram.com/mykitchentoyou?igshid=YmMyMTA2M2Y=,
El Este,http://www.elestepr.com/order,
Marco's Pizza Hato Tejas & Cayey,https://www.marcos.com/,
Frida's Mexican Restaurant,http://www.facebook.com/fridaspuertorico,
Marchany's Bistro & Restaurant,https://marchanysbr.com/,
Cantina Criolla,https://www.facebook.com/Cantina-Criolla-815537971843631/,
Afro Vegana,http://www.afrovegana.com/,
Las Frituras de Apolinar,http://facebook.com/lasfriturasdeapolinar,
La Mentira,https://www.facebook.com/LaMentiraPR,
Pitanza,https://www.facebook.com/pitanzapr/,
Callejeros,http://www.carnitascantinamexicana.com/,
El Cerezal 1,https://www.facebook.com/elcerezalpr/,
Güi Pinchos,https://www.facebook.com/guipinchos,
Pizza Hut,http://pizzahutpr.com/,
Mezopleta,https://www.facebook.com/profile.php?id=100072526240264,
Mike's Sandwich,https://www.facebook.com/Mikes-s%C3%A1ndwich-193042741061019/,
La Placita de los Robles,http://www.placeros.com/index.html?fbclid=PAAabTNO6mOHK1zVTNEWMrPDaNevihXvrWnRwpJyyDXZ8Gp8oE0CAazCVFQZQ,
100 x 35 Beer Boutique,https://www.facebook.com/100x35beerboutique,
La Preñá - Ave. Piñero,https://laprena.com/,
WinGo Alitas y Tenders,http://www.facebook.com/wingoalitas787,
Panda Express,https://www.pandaexpress.com/locations/pr/san-juan/2059,
El Guajolotero,https://instagram.com/elguajoloteropr?igshid=kaacqok2cuvk,
Charlie's Old San Juan,https://www.facebook.com/charliesoldsj,
Firehouse Subs,http://www.firehousesubs.com/,
Subway,https://restaurantes.subway.com/subway-guaynabo-57506,
Charleys Cheesesteaks,https://www.charleys.com/locations/fort-buchanan/,
X La Cultura,https://qrcgcustomers.s3-eu-west-1.amazonaws.com/account22083453/32799370_1.pdf?0.18848398204289785,
Mar y Rosa,https://www.maryrosasanjuan.com/,
Buen Provecho By Chef Robert Muszynski,https://www.facebook.com/BPChefRobertMuszynski/,
Bimbo's Pinchos,https://m.facebook.com/profile.php?id=131250206929723,
Julius Pizza,http://www.juliuspizza.com/,
Church's Chicken,http://locations.churchs.com/pr,
Subway,https://order.subway.com/en-US?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=19990&utm_campaign=evergreen-2020&y_source=1_MTQ5MjE4OTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Subway,https://restaurantes.subway.com/subway-bayamon-57599,
Subway,https://restaurantes.subway.com/subway-bayamon-57552,
Subway,https://restaurantes.subway.com/subway-bayamon-57539,
Burger King,http://www.burgerkingpr.com/,
Monchis,https://www.clover.com/online-ordering/monchis-bayamon,
Marcano's Pizza #4,http://pizzeriaspr.com/bayamon/marcanos-pizza.html,
Panadería & Repostería El Manchego 1,https://www.facebook.com/elmanchegopr,
La Pastelillera,http://lapastelillera.com/,
Chuck E. Cheese,https://locations.chuckecheese.com/pr/pr/bayamon/rexville-town-centre-rd.-167-km-17.6,
Subway,https://restaurantes.subway.com/subway-bayamon-57544,
Arby's,https://arbys.pr/,
Subway,https://restaurantes.subway.com/subway-bayamon-57551,
Zona 168 Mexican & Burger,https://www.facebook.com/profile.php?id=100085471222783&mibextid=ZbWKwL,
Church's Chicken,http://www.churchspr.com/,
Pollo Tropical,http://www.pollotropicalpr.com/,
Budare (Arepa Bar),https://budarepr.com/?fbclid=IwAR0nFsHueLgSn_155B0jmZQyDj2vuq88OO_3BZdsp3OB7BgW_RiKnR9FgQQ,
Porky's,https://order.online/business/porkys-11469175,
La Casita de los Tacos,https://m.facebook.com/Lostacosloco/,
La Esquinita Jardín Cervecero,http://facebook.com/laesquinitajardincervecero,
Beer Me Home - Beers & Tapas,https://beermehome.com/,
Aby's Pizza,https://m.facebook.com/abyspizzaCatanohttps://m.facebook.com/abyspizzaCatano,
La Casita de los Limbers,http://facebook.com/lacasitadeloslimbersPR,
Bembe By Polylla,http://www.facebool.com/100011574047391,
Pizzería Los Amigos,http://facebook.com/pizzerialosamigospr,
Panda Express,https://www.pandaexpress.com/locations/pr/guaynabo/827,
Formaggio's Pizzeria,https://www.formaggiospizza.com/,
5-Star Nutrition,https://oneisamparo.goherbalife.com/es-pr,
McDonald's,http://www.mcdonalds.com.pr/,
Bienlatino,http://www.bienlatinodeli.com/localizaciones/,
Sweet & Fit Temptation,https://www.facebook.com/sweetandfittemptationpr/,
Subway,https://restaurantes.subway.com/subway-guaynabo-57479,
Panadería y Repostería La Esmeralda,http://m.facebook.com/Panaderia-La-Esmeralda-125181897540154/,
Five Spoons Restaurant,https://5spoons.co/,
Chick 'N Goodies,https://www.facebook.com/profile.php?id=61550351624182&mibextid=LQQJ4d,
Sandra's Point,https://facebook.com/pages/Sandras-Point/194456060571279,
Denny's,http://www.dennyspr.com/,
Explotion Pizza,http://www.explotionpizzapr.com/,
Club Nutricion Campo Rico Nutrition,http://mimamerheb.goherbalife.com/,
Marco’s Pizza,https://www.facebook.com/marcospizzacamporico,
Red Mango,https://locations.redmangousa.com/ll/PR/PR/Carolina/plaza-carolina-mall-space-vc11/?ll/PR//Carolina/Plaza-Carolina-Mall-~-Space-VC11=,
Church's Chicken,http://www.churchschickenpr.com/,
Subway,https://restaurantes.subway.com/subway-carolina-57513,
Burger King,https://www.burgerkingpr.com/,
Pizza Garage,https://www.instagram.com/pizzagaragepr?igsh=MW83b2xqZGUweW9pMg==,
Arby's,http://www.arbyspr.com/,
Church's Chicken,http://www.churchspr.com/,
Ponderosa,http://www.ponderosapr.com/,
Mambo's PizzaYunquecito,http://pizzeriaspr.com/carolina/mambos-pizza.html,
Café Urbano,https://www.facebook.com/cafe-urbano-404925946290022,
La Papa,https://m.facebook.com/LaPapaAguada/,
TRYP by Wyndham Isla Verde,https://www.wyndhamhotels.com/es-xl/tryp/carolina-puerto-rico/tryp-by-wyndham-isla-verde/overview?CID=LC:v6v3hkulmqj2jri:09692&iata=00093796,
Church's Chicken,http://locations.churchs.com/pr,
Valdy's Pizza & Papas,https://www.facebook.com/Valdys-Pizza-Papas-1872450246338209/,
La Cajita Bento,https://sites.google.com/view/lacajitabento/inicio?authuser=0,
Dongo's,https://www.facebook.com/dongosrestaurant,
El Tunel Restaurant,http://www.facebook.com/eltunelrestaurantcaborojopr,
Pinchera Pebbles,https://www.facebook.com/Pincherapebbels/,
El Galeón de Puchy,https://m.facebook.com/pages/El-Galeon-De-Puchy/145305898842042,
Pizzería Pajuil Camuy 3,https://www.facebook.com/pizzeriapajuil3/,
Locos De Remate,https://www.facebook.com/profile.php?id=61557588775381&mibextid=LQQJ4d,
Cafetería Home Plate,https://www.facebook.com/CafeteriaHomePlate/about,
The Quirk Label | Well Experience,http://thequirklabel.com/,
Finca Pastoreo,http://www.fincapastoreo.com/,
"Al Pan Pan, Bread & Bistro",https://facebook.com/alpanpandorado/,
Gustitos Supreme,https://www.facebook.com/profile.php?id=61552391135673&mibextid=LQQJ4d,
Quebradas Pizza,http://pizzeriaspr.com/guayanilla/quebradas-pizza.html,
La Buena Sazón,http://www.facebook.com/labuenasazon1,
Mi Patria Gourmet,https://www.facebook.com/mipatriagourmetpr/,
Subway,https://order.subway.com/en-US?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=24462&utm_campaign=evergreen-2020&y_source=1_MTQ5MjE4MzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Marco’s Pizza,https://www.marcos.com/,
La Patrona Food Service,https://www.facebook.com/profile.php?id=100063606577623&mibextid=LQQJ4d,
Brendy's Pizza,http://pizzeriaspr.com/isabela/brendys-pizza.html,
On The Spot Pizza Isabela,http://pizzeriaspr.com/isabela/on-the-spot-pizza.html,
Wendy's,http://www.wendys.com/,
Pecados Deliciosos - El Rincón de Keila,http://www.facebook.com/pecadosdeliciosos,
El Condado Gastrobar,https://www.elcondadogastrobar.com/,
Panda Express,http://www.pandaexpress.com/,
Jollibee Restaurants Puerto Rico,https://www.jollibeefoods.com/,
McDonald's,http://www.mcdonalds.com.pr/,
Burger King,https://www.burgerkingpr.com/,
Church's Chicken,http://www.churchspr.com/,
Burger King,https://www.burgerkingpr.com/,
Burger King,https://www.burgerkingpr.com/,
Subway,https://order.subway.com/en-US?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=19996&utm_campaign=evergreen-2020&y_source=1_MTQ5MjE3NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Subway,https://restaurantes.subway.com/subway-mayaguez-57470,
Subway,https://restaurantes.subway.com/subway-mayaguez-57440,
Church's Chicken,http://locations.churchs.com/pr,
Albahaca Pizza-Tapas-Bar,https://www.facebook.com/profile.php?id=61554485564254,
Subway,https://restaurantes.subway.com/subway-san-sebastian-57520,
Wendy's,http://www.wendys.com/,
Subway,https://restaurantes.subway.com/subway-san-antonio-aguadilla-57472,
Crazy Steps Club,https://pena0226.goherbalife.com/es-pr,
Wendy's,http://www.wendys.com/,
Burger King,https://www.burgerkingpr.com/,
The Taco Maker,http://www.tacomaker.com/,
Los Insanos - Restaurant,https://facebook.com/profile.php?id=100084744429145,
Subway,https://restaurantes.subway.com/subway-vega-baja-57604,
Burger King,https://www.burgerkingpr.com/,
McDonald's,http://www.mcdonalds.com.pr/,
Coffee Ride,https://instagram.com/coffeeridepr?igshid=NTdlMDg3MTY=,
Church's Chicken,http://www.churchspr.com/,
RIO PIZZA & RESTAURANTE,https://www.facebook.com/riopizzatupreferida,
La Vecina Vega Baja,https://www.instagram.com/lavecinapa?igsh=MWZ1ZnIxdzczanZvbw==&utm_source=qr,
El nieto e pelo,https://www.facebook.com/elnietoepelo?mibextid=ZbWKwL,
Negro Tinto Tapas Bar & Restaurant,https://www.facebook.com/profile.php?id=100083559304583,
El Juancho,https://www.facebook.com/ElJuanchoAibonito,
Guadalajara Tacos,https://www.facebook.com/GuadalajaraTacosPR,
Pa' Los Tacos,https://palostacos.ola.click/products,
Subway,https://restaurantes.subway.com/subway-guadiana-58012,
Burger King,https://www.burgerkingpr.com/,
Rivera's Pizza Food Truck,https://www.facebook.com/riveraspizzapalace?mibextid=ZbWKwL,
McDonald's,http://www.mcdonalds.com.pr/,
Burger King,http://www.burgerkingpr.com/,
Hamburguesas,https://www.facebook.com/Hamburguesas-100830388340321/,
The Outlet 66 Mall,http://www.theoutletmall66.com/,
Crazy Sushi Canóvanas,https://www.crazysushipr.com/,
Metal Rock Station Restaurant,https://www.facebook.com/MetalRockStation787?mibextid=ZbWKwL,
Ciudad Bar,https://barsluxury.blogspot.com/,
Ultimo Piso,https://ultimopisocayey.my.canva.site/,
Café Luna Cayey,https://www.facebook.com/cafelunacayey?ref=hl,
La Picadeda de Chio,https://www.facebook.com/LaPicaderaDeChio/,
Custom Burger,http://customburgerpr.com/,
Peace n' Loaf Cayey,http://www.peacenloaf.com/,
Peggy and Jerry's Pinchos,https://m.facebook.com/pages/category/Fast-Food-Restaurant/Peggy-and-Jerrys-Pinchos-103026558171250/,
El Comeback,http://www.elcomeback.com/,
Pizzería Los Bravos,http://pizzeriaspr.com/cidra/pizzeria-el-bravo.html,
Cafe Bella Vista,https://www.conquistadorresort.com/,
Panda Express,https://www.pandaexpress.com/locations/pr/fajardo/1926,
Subway,https://restaurantes.subway.com/subway-fajardo-57449,
Burger King,https://www.burgerkingpr.com/,
Frutera Flores,https://m.facebook.com/LaFruteraFloresOficial/,
Alcapurrias Y Algo Más,https://www.facebook.com/Alcapurrias-Y-Algo-M%C3%A1s-287822223011402/,
Burger King,http://www.burgerkingpr.com/,
Burger King,https://www.burgerkingpr.com/,
Church's Texas Chicken,https://www.churchspr.com/,
Chick-fil-A,https://www.chick-fil-a.pr/ubicaciones/pr/humacao?utm_source=yext&utm_medium=link,
Burger King,https://www.burgerkingpr.com/,
Marco’s Pizza Boulevard Plaza,https://store9053.marcos.com/ordering/home,
Wendy's,http://www.wendys.com/,
Rambo’s Pizza,https://www.facebook.com/share/9QmtKbRS7V9CVP3b/?mibextid=LQQJ4d,
La Carpita de Jon,http://la-carpita-de-jon.negocio.site/,
KEMURI Japanese Restaurant,http://kemuripr.com/,
DoubleTree by Hilton Hotel San Juan,https://www.hilton.com/en/hotels/sjudtdt-doubletree-san-juan/?SEO_id=GMB-AMER-DT-SJUDTDT&y_source=1_MTIxNjk1NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,
Art BB Dog Cafe,https://m.facebook.com/pages/category/Restaurant/Art-BB-Dog-Caf%C3%A9-104255708436578/,
Bistro Pizza,http://pizzeriaspr.com/hato-rey/bistro-pizza.html,
Tras-Patio Puerto Rico Bistro,https://www.facebook.com/traspatio/,
Airbuns Burgers,https://m.facebook.com/AIRBUNS-BURGERS-920503768062275/,
Subway,https://restaurantes.subway.com/subway-san-juan-57456,
Café 605,https://infopaginas.com/b/san-juan/cafe-605,
Best Brunch Bistro,https://order.online/business/best-brunch-bistro-11633084,
Subway,https://restaurantes.subway.com/subway-rio-piedras-58011,
Trópiko Cupey,https://tropikostore.com/,
El Enderezao,https://m.facebook.com/elenderezaopr/?tsid=0.28764316884359586&source=result,
Flor de Harina,http://www.mielbyflordeharina.com/,
Domino's Pizza,http://dominospr.com/,
Subway,https://restaurantes.subway.com/subway-san-juan-57494,
Burger King,https://www.burgerkingpr.com/,
Marco's Pizza,http://m.costrategix.com/33014-marcos-pizza-ave-de-diego-san-juan-puerto-rico,
Subway,https://restaurantes.subway.com/subway-san-juan-57489,
Burger King,http://www.burgerkingpr.com/,
Dante's BBQ,http://facebook.com/dantebbq,
Subway,https://restaurantes.subway.com/subway-san-juan-57557,
Jinchos' Grill,https://order.online/business/jinchos-grill-11499113,
Burger King,https://www.burgerkingpr.com/,
Wendy's,http://www.wendys.com/,
Happy Burgers / Bayamon,http://www.facebook.com/happyburgerspr,
PINCHOBURGER,https://m.facebook.com/ElPinchoburger/,
Vagón Guaynabo,https://www.vagonguaynabo.com/,
Zodiac Multicuisine Restaurant,https://www.almanzilhotelbh.com/zodiac-restaurant/,
Scryer Rum Barrelhouse & Rooftop,http://www.scryerrum.com/,
Taco Bell,https://www.tacobell.com/,
Soleil Beach Club,http://luluscoffeehouse.com/soleil-beach-club,
Coquito Boricua LLC,https://www.instagram.com/coquitoboricuallc/,
Espresso Lab Coffee Shop,http://www.verdanzahotel.com/,
Hot Potato,http://www.thehotpotato.com/,
Burger King,https://www.burgerkingpr.com/,
Burger King,https://www.burgerkingpr.com/,
Hydra,http://www.hydralive.com/,
Milk and Honey Market of Phoenix,http://www.milkandhoneyphx.com/,
No Scum Allowed Saloon,http://noscumsaloon.com/,
Ralphs Fresh Fare,https://www.ralphs.com/stores/grocery/ca/riverside/canyon-crest-town-center/703/00609?cid=loc_70300609_gmb,
"Lechonera La Playita, Adjuntas",http://lechoneraspr.com/adjuntas/la-playita.html,
Lucy's Pizza,https://pizzeriaspr.com/adjuntas/lucys-pizza-adjuntas.html,
Hacienda Maribó,https://www.facebook.com/MariBorestaurante/,
El Escondite de Don Julio,https://m.facebook.com/ElEsconditedeDonJulio/?_se_imp=0kT75T8XTn9j9aLA9,
Coco's Pizza Adjuntas,https://www.facebook.com/pizerriaiveycoco,
Burger King,http://www.burgerkingpr.com/,
El Campo Es Leña,https://www.facebook.com/elcampoeslena,
Star Light,https://www.facebook.com/Starlightadjuntaspr?mibextid=LQQJ4d,
Pinchos Factory Smokehouse,https://pinchos-factory-smokehouse.negocio.site/?utm_source=gmb&utm_medium=referral,
Pizzalta,https://www.facebook.com/pizzaltapr/,
Hacienda Tres Ángeles,http://haciendatresangeles.com/,
Re-creos Coffee Shop,https://instagram.com/re_creos,
Farci Burger,https://farciburger.wixsite.com/farciburger,
Go Destiny Cafe Lago,http://www.facebook.com/godestinycafepr,
Sandra Farms Coffee,http://www.sandrafarms.com/,
MI FINCA COFFEE SHOP,https://www.facebook.com/profile.php?id=100057379962593,
Cafetería Miríam 2,https://www.facebook.com/CafeteriaMiriam2?mibextid=JRoKGi,
Café de Puta Madre,https://www.facebook.com/CafedePutaMadre,
La Casona Restaurant,https://www.facebook.com/lacasonarestjayuya,
Hijos del Josco,http://facebook.com/hijosdeljosco,
Cocina Abierta,https://www.cocinaabierta.net/,
Restaurante Casa Emilio,http://casaemiliorest.com/,
Casita Miramar,https://www.casita-miramar.com/,
Deaverdura,http://www.facebook.com/deaverdura,
Taster's Place,https://www.facebook.com/Tasters-Place-1389138698014602/?ref=hl,
Bebo's BBQ,http://www.bebosbbqpr.com/,
Bacoa Finca + Fogón,https://bacoapr.com/en/,
Eter Rooftop & Lounge,http://eterlounge.com/,
Sirena Oceanfront Restaurant,https://www.marriott.com/hotels/hotel-information/restaurant/sjuiv-courtyard-isla-verde-beach-resort/,
1919 Restaurant,https://www.condadovanderbilt.com/condado-1919-restaurant?utm_source=google-my-business&utm_medium=organic,
Vaca Brava - Old San Juan,http://facebook.com/vacabrava,
Bocaíto Restaurant,http://facebook.com/bocaitorestaurant,
Pasta y Queso,http://orderpastayqueso.com/,
Lechonera El Rancho Original,http://www.elranchooriginalpr.com/,
Roka Dura,https://www.facebook.com/rokadurapr/?notif_t=page_admin&notif_id=1480126184630870,
La Braza Smokehouse,https://m.facebook.com/labrazasmokehouse1/,
El Rancho de Apa,https://m.facebook.com/elranchodapa/,
Casa Vieja,http://linktr.ee/casaviejapr,
Encanto Beach Club Bar & Grill,https://www.doradobeach.com/restaurants/encanto-beach-grill,
The Beach House,https://www.beachhouserincon.com/,
La Manada Ribs V8,https://www.facebook.com/lamanadaribsv8/info?tab=page_info,
Bori Bräu @ Casa Bavaria,http://www.casabavaria.com/,
Lechones To Go,http://www.lechonestogo.com/,
Lechonera Rancho T,https://www.facebook.com/pages/Lechonera-Rancho-T-LaresPR/105102922896217,
Panakeia,https://m.facebook.com/panakeiajuicebar/,
Rest. New China,https://www.facebook.com/New-China-109900694909326/,
Paros Restaurant,https://www.ritzcarlton.com/en/hotels/china/macau/dining/lai-heen?scid=f2ae0541-1279-4f24-b197-a979c79310b0,
Descorche Bar & Grill,https://descorchepr.com/,
Subway,https://restaurantes.subway.com/subway-lares-57540,
Positivo Sand Bar,http://www.ritzcarlton.com/en/hotels/puerto-rico/dorado-beach/dining/positivo-sand-bar,
The Riverside Castle,http://www.facebook.com/profile.php?id=160369777325900,
GrandMa Steak House & Restaurant,https://m.facebook.com/grandmapr/#_=_,
Guayabo's Tropical Sunset,https://www.facebook.com/share/1AHSkSHufY/?mibextid=qi2Omg,
Sartén Criollo,https://m.facebook.com/profile.php?id=185562684794351,
Ajibarao,https://www.facebook.com/ajibarao/,
Parada Típica,https://www.facebook.com/paradatipica/,
Olajas Bar,https://m.facebook.com/olajas.bar/,
Ocean Boulevard,https://www.facebook.com/Ocean-Boulevard-281247286032602/,
Restaurante y Barra Rodríguez,http://www.facebook.com/restauranterodriguez,
Dos Vistas Restaurant,http://www.facebook.com/dosvistasrestaurant,
Mediterráneo Restobar,https://www.facebook.com/mediterraneorestobaraguada,
Caribbean Seafood Restaurant Inc.,https://m.facebook.com/caribbeanseafoodpr/,
Waves Seafood Restaurant Aguada,http://facebook.com/WavesSeafoodAguada,
Lucky Black,https://www.facebook.com/LuckyBlackAguada/,
La Borinqueña,https://www.laborinquenapr.com/,
Platano Loco,http://www.platanoloco.com/,
Black Goat,https://www.facebook.com/blackgoatpr,
Harbor Restaurant,https://www.facebook.com/HarborRestaurant/,
Rancho Carbon Express,https://m.facebook.com/pages/Rancho-Carbon-Express/237882192980896,
Quality Grill,https://m.facebook.com/lacasadelsurtido/,
Mango's Bar & Restaurant,http://www.facebook.com/pages/Mangos-Cafe-Aguada/262262860465066?sk=info&tab=overview,
Sin Stress Bar and Food,http://www.facebook.com/sinstressbarandfood,
El Gran Chaporral,https://m.facebook.com/ElGranChaporral/,
Ibiza Bar & Rest,https://www.facebook.com/ibizapr,
Pa'l Cielo,https://www.facebook.com/profile.php?id=100089334045377,
