Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
D & J Market,"18361 Bear Valley Rd # 1, Hesperia, CA 92345, USA",4.4,112,,(760) 949-1420,+1 760-949-1420,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,,OPERATIONAL,"18361 Bear Valley Road # 1, Hesperia",8564FPCP+7R,# 1 (subpremise); 18361 (street_number); Bear Valley Road (route); Hesperia (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92345 (postal_code); 4969 (postal_code_suffix),"I can't believe this stores stock. They have a bit of everything. They must have been the last stop out to the middle of the dessert and continue to provide to loyal customers. Unusual things they have in this convenience store. And the supply of alcohol, including wine is pretty decent.; Store was ok since my daughter didn't say anything. But the people without masks pisses me off. Just walking in store with no protection. Its like folks dont care that this virus is very very real. I hate people who complain about the laws and the way things are now but they adding to it; Nice, clean store. Good beer selection. Lots of items, not just beer and booze. Only problem is the position of the driveway. Makes it difficult if you're exiting to the left.; Love this place right next to my school grear customer service lovely ladies very kind. Great prices. The man that works there is cool too. But really great liquor store for HD; 32 dollars for a 18pk modelo cans...10 dollars more then walmart"
Celebrations Wine & Liquor,"5178 U.S. Hwy 51, Senatobia, MS 38668, USA",4.6,11,,(662) 562-4527,+1 662-562-4527,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: Closed,,OPERATIONAL,"5178 U.S. Highway 51, Senatobia",866GJ2HJ+HQ,5178 (street_number); U.S. Highway 51 (route); Senatobia (locality); Tate County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 38668 (postal_code),"Massive variety, large location, and absolutely great staff. A1. Next visit, I'm getting bigger jars of blackberry, apple pie, and white lightning moonshine. Recommended to Local and surrounding areas; Friendly service and fair prices. Nice selection to choose from. Good location, quick in and out purchase.; Great prices at this location!; Very nice staff; "
Jensen's Liquors #1,"1646 SW 27th Ave, Miami, FL 33145, USA",4.6,628,,(305) 442-0804,+1 305-442-0804,http://www.jensensliquors.com/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 12:00 AM; Friday: 9:00 AM – 12:00 AM; Saturday: 9:00 AM – 12:00 AM; Sunday: 10:00 AM – 8:00 PM,,OPERATIONAL,"1646 Southwest 27th Avenue, Miami",76QXQQ46+RF,1646 (street_number); Southwest 27th Avenue (route); Coral Way (neighborhood); Miami (locality); Miami-Dade County (administrative_area_level_2); Florida (administrative_area_level_1); United States (country); 33145 (postal_code); 2045 (postal_code_suffix),"I made an order online on May 15th and is the 19th and i haven't received any email about the shipping. I email them a few times about the order to know if there's any problems or issues with no respond. Then i called and they said that they don't find my order of $41.99, even tho i have the order # confirmation, so i'm thinking i've been robbed; Jensen’s Liquors opened their doors over four decades ago and is still recognized as one of Miami-Dade County's best known liquor store for the very competitive prices on wine, liquor and spirits. There is something for everyone to enjoy. Make sure to inquire about the monthly specials. Cheers!

051424; These guys are absolutely amazing! I came looking for a hard to get gin and walked out with way more than I'd intended. I don't regret a single one of those purchases and whenever I'm back in Miami, this is where I will come to by my liquor. I wish I'd remembered the name of the guy who helped. Phenomenal service and great recommendations!; I love this place!!! They have several varieties of liquor with outstanding prices and service. Not only are thosecwho work there friendly and knowledgeable, but they remember their guests with warmth and help me practice my Spanish. Cheers!; Impressed with the variety here and the knowledgeable staff! Came away with some rare spirits I couldn't find anywhere else!"
ALTI LIQUOR,"8825 S Figueroa St, Los Angeles, CA 90003, USA",4.3,231,,(323) 758-2758,+1 323-758-2758,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,,OPERATIONAL,"8825 South Figueroa Street, Los Angeles",8553XP48+GR,8825 (street_number); South Figueroa Street (route); South Los Angeles (neighborhood); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90003 (postal_code); 3225 (postal_code_suffix),I come often but the little girls working there are to busy on FaceTime or talking with themselves. This is ridiculous if you’re being paid to serve customers.; Good spot for buzz balls but too much drama there; I don't usually come to this location because of the area: almost naked hookers nearby and strange people hanging around. However I like the prices and the employees are very respectful and polite.; Nice friendly bueatiful young lady in the mornings. Just watch out for the bumbs in the parking lot and hookers on the corner. Fast prompt service and clean.; Friendly associates with welcoming smiles. One of the few liquor stores that don't price gauge
Jensen's Liquor #3,"2150 NW 17th Ave, Miami, FL 33142, USA",4.5,361,,(305) 325-1511,+1 305-325-1511,http://www.jensensliquors.com/,Monday: 9:00 AM – 12:00 AM; Tuesday: 9:00 AM – 12:00 AM; Wednesday: 9:00 AM – 12:00 AM; Thursday: 9:00 AM – 1:00 AM; Friday: 9:00 AM – 3:00 AM; Saturday: 9:00 AM – 3:00 AM; Sunday: 10:00 AM – 12:00 AM,,OPERATIONAL,"2150 Northwest 17th Avenue, Miami",76QXQQWG+MJ,2150 (street_number); Northwest 17th Avenue (route); Allapattah (neighborhood); Miami (locality); Miami-Dade County (administrative_area_level_2); Florida (administrative_area_level_1); United States (country); 33142 (postal_code); 7419 (postal_code_suffix),"Jensen's is becoming my favorite liquor store. The selection is great and the prices are pretty good too! #ILoveTequila; Great prices and service; Customer service sucks!!

There is an older women who works behind the counter that does not understand quality customer service.

When I walked in one person was there and being helped. I patiently waited my turn until the customer was done. Once she left I the asked the women how much something cost, she responded, I told her what I wanted and asked her to just grab anything for my second choice. She walked off and helped another customer in the middle of my purchase.

Regardless off how much a customer is spending or how long they take, each customer deserves quality service.; The customer service is impeccable and their prices on the liquor is fantastic I don't go nowhere else; I love this place. I've been going to them ever since they were in their old building, which was likea block up from where they are now. They have any drink, good prices and are pretty friendly.I live at least 15/ 20 minutes away and I  drive down just to come to them"
Liquor Village NYC,"7106 18th Ave, Brooklyn, NY 11204, USA",4.4,20,,(718) 484-1848,+1 718-484-1848,http://www.liquorvillagenyc.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:30 PM; Saturday: 10:00 AM – 10:30 PM; Sunday: 10:00 AM – 9:00 PM,,OPERATIONAL,"7106 18th Avenue, Brooklyn",87G8J284+79,7106 (street_number); 18th Avenue (route); Bensonhurst (neighborhood); Brooklyn (sublocality_level_1); Kings County (administrative_area_level_2); New York (administrative_area_level_1); United States (country); 11204 (postal_code); 5255 (postal_code_suffix),"Purchased bottles online for store pickup. They cancelled my orders, when i called they told me I can pay over the phone but all bottles were prices significantly higher. Brutal business AVOID; There are many liquor stores in the area but i recently discovered this small shop. They actually carried my favorite jelly sake ""ikezo peach"" and I was so excited I bought 6 cans. Later on I discovered that they carry my favorite rose ""Stella Rosa ruby rose grapefruit."" I ended up buying 6 variety of Stella Rosa bottles. All were delicious. Thank you for being the only store around carrying delicious bottles.; I don’t know much about wine. When came here, Steve, who was super nice, listened to what I was looking for, a cabernet sauvignon, and he helped me pick out a good one based on his experience of the wines in their stock. (I went with a Napa Valley Cabernet Sauvignon from Castle Rock that he recommended me, and it tastes great)

The store was clean and organized. They seem to have a good variety of different wines and liquors (some asian drinks as well). They also do deliveries.; Whoever there is picking out the cards and hand writing the notes on my orders through Drizly, you're the best.  I can't thank you enough for how beautiful those are.; The owner is kind and friendly, had a conversation with him about international liquor and beer. Best bet he can possibly make your favorite liquor or beer appear in NYC."
1864 Wine & Spirits,"8380 N Decatur Blvd, Las Vegas, NV 89131, USA",4.7,35,,(702) 586-7071,+1 702-586-7071,http://www.1864wineandspirits.com/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 10:00 PM,,OPERATIONAL,"8380 North Decatur Boulevard, Las Vegas",85868Q7V+6H,8380 (street_number); North Decatur Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89131 (postal_code),"I had no idea there were so many different makes of just one typ of alcohol, let me tell you this is a learning experience. A lot of the customers come in looking for specifics, depending if we get any in, you are very welcome to call, or better yet you could check out our new ordering system with our online ordering. And if your looking for collectors bottles we might have what your looking for😁. The atmosphere is wonderful and the employees are friendly. I love the pretty different shapes of the bottles, and of course my favorite is a pretty little blue bottle that cost $203. 😥 so come on in and check it out, if nothing else Spartan Arms gun store is in the same parking lot who doesnt love guns .....did I forget to mention we have taste testing just about every weekend for the next month.; Nice local store, they've got a decent selection and prices are ok on most items, but they price gouge on anything.; Love this place. The people especially SOLO the manger are fantastic; 1864 Wine & Spirits is incredible and even if it may seem a ways down Decatur, make the drive.  You won't regret it.  They have an awesome selection, frequently get very hard to find allocated bottles, and feature the absolute best prices. They work extremely hard to provide excellent customer service.  Brandon and team are exceptional.  Stop sleeping on em and get down there!; Gorgeous shop with a wonderful selection of wine, hard liquor, champagne, and beer. They have a great red wine selection.. The store was clean & well organized. Staff was incredibly friendly, helpful, & suggested products. Solo was super awesome! 👌  & the gal from Louisiana was a peach!"
Moreno's Liquors,"3724 W 26th St, Chicago, IL 60623, USA",4.6,780,,(773) 277-7737,+1 773-277-7737,http://www.morenosliquors.com/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 12:00 AM; Saturday: 9:00 AM – 12:00 AM; Sunday: 11:00 AM – 10:00 PM,,OPERATIONAL,"3724 West 26th Street, Chicago",86HJR7VJ+RM,3724 (street_number); West 26th Street (route); South Lawndale (neighborhood); Chicago (locality); Cook County (administrative_area_level_2); Illinois (administrative_area_level_1); United States (country); 60623 (postal_code); 3824 (postal_code_suffix),"Great selection of pretty much everything! It’s our to go liquor store. Customer service is nice, friendly and very knowledgeable. Extremely well organized and clean. My husband loves their selection of craft beers. We recommend Moreno’s to all our family and friends. Moreno’s is definitely a great staple of our community.; Best place to buy great tequila. Moreno's has knowledge and experience about tequila and knows what the aficionado wants. Any NOM worth buying you'll find it here.; I really didn't like being racially profiled in this store. I don't know if he was the owner or what but he followed me around the store. pretending to be look at the bottles but really staring at me. very uncomfortable 😕 I will not be back to this store.; Mike is the man!  I visited here with some friends and bought some beautiful Dos Artes.  Knowledge of tequila is first class.  Speakeasy is also pretty cool.; The liquor atore is just a store.  However, there's a very cool speakeasy bar in the back. The atmosphere and ambiance were awesome.  The drinks were very good as was the service."
Sterling Spirits,"123 LA-3227 Suite C, Haughton, LA 71037, USA",4.7,15,,(318) 615-4411,+1 318-615-4411,http://www.sterlingspirits.net/,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: Closed,,OPERATIONAL,"123 Louisiana 3227 Suite C, Haughton",8648GFWP+4R,Suite C (subpremise); 123 (street_number); Louisiana 3227 (route); Haughton (locality); Bossier Parish (administrative_area_level_2); Louisiana (administrative_area_level_1); United States (country); 71037 (postal_code),"They have a great selection of liquors, especially saw a lot of great whiskey and bourbons. I love their slushys they have quite a large selection to choose from and they will give you a small sample to make deciding a bit easier.; Awesome location, super clean store and great selection! Their staff is also very friendly and helpful!; My husband and I stop any time we pass through the area and we highly recommend you do too! They let you try any daiquiri flavor your heart desires, and there’s an abundance of liquor and beer to choose from should you not be searching for frozen daiquiris. The daiquiris are outstanding and the service is even better. Stop by and give them a try, you won’t be disappointed!; The daiquiri didn't have alcohol 4x now. Super weak and I drink only 1x a week, so I do not have a tolerance
. Get the large too!  Station 80 in haughton and daiquiri express are much better; This is the best daiquiris I had in northern Louisiana.  It’s just like me being back home in New Orleans. Also they have great service and a large selection"
R & B's Liquor Store,"14618 Hwy 6, Santa Fe, TX 77517, USA",4,41,,(409) 925-5175,+1 409-925-5175,,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: Closed,,OPERATIONAL,"14618 Highway 6, Santa Fe",76X69VMG+WP,14618 (street_number); Highway 6 (route); Santa Fe (locality); Galveston County (administrative_area_level_2); Texas (administrative_area_level_1); United States (country); 77517 (postal_code); 3405 (postal_code_suffix),"Good place, had what we needed with friendly staff.; Close to home and a regular at this store. Nice people, good service and friendly.; This was actually not the best experience i had there, i was with 3 of my girlfriends buying liquor for a wedding an a woman that works there was following us around and taking our pictures... we were all of age to buy alcohol and we paid for everything we got, but she made it uncomfortable and when one of my friends tried to confront her about it she ignored us.; Nice clean store. Big selection unlike Hitchcock Liquor. Actually had cucumber lime flavored vodka along with all of the other flavors. Had a big selection of rums too. Had a lot of the pre-made shots. Only thing they kinda lacked was beer.; The wife doesnt like that I only have my ID I was issued when I was 18 and didn't want to sell to me anymore. I spend over 200$ at this place a month, a very loyal customer to them and she would treat me so poorly. Not expired or anything, she just wanted to do everything she could to not serve me, saying I was causing trouble. I think the woman is a racist."
Imperial Wines,"5450 Barksdale Blvd, Bossier City, LA 71112, USA",4.7,88,,(318) 741-5528,+1 318-741-5528,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 8:00 PM,,OPERATIONAL,"5450 Barksdale Boulevard, Bossier City",8648C8WX+Q2,5450 (street_number); Barksdale Boulevard (route); Bossier City (locality); Bossier Parish (administrative_area_level_2); Louisiana (administrative_area_level_1); United States (country); 71112 (postal_code),"Love the selection of craft local beers. Staff listens to suggestions if you have that NEED brew; Excellent liquor store. It’s small but has a huge variety of just about everything. They even carry a great variety of foreign liquor like soju and different types of sake. The employees here are helpful, friendly, and very personable. The pricing is great to and is a way better choice than going to a bigger store like Brookshires or Walmart. Highly recommend!; Very helpful and friendly staff.  We are not accustomed to that at other stores. The store is clean and well organized with fair pricing.; Professional and friendly staff.  Greatest prices around town; Friendly staff they had what I needed"
Raj American Liquors,"10225 Atlantic Ave, Richmond Hill, NY 11418, USA",4.3,267,,(718) 805-7200,+1 718-805-7200,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 10:00 PM,,OPERATIONAL,"10225 Atlantic Avenue, Richmond Hill",87G8M5R5+45,10225 (street_number); Atlantic Avenue (route); Richmond Hill (neighborhood); Queens (sublocality_level_1); Queens County (administrative_area_level_2); New York (administrative_area_level_1); United States (country); 11418 (postal_code),"This place has any kind of alcohol, mixers , wines .
Is by atlantic ave  , they have parking and fast service.; Wide selection, with good price and staff willing to help you with your selection.; It’s very big and nice. I like coming to this store they are very friendly and affordable you can find anything; Best liquor store in queens! Great prices and lots of variety! I highly recommend checking it out.; Went there a year ago. The cashier had an unpleasant, disgusted look on her face...like she did not want to be there! While I was making my purchase, she was very rude and nasty!!!

I could not even report her rudeness to the manager because he/she was not at the store. The manager not being there was very strange to me!!! Leaves one to wonder, who's running the store?!

For these reasons, it doesn't seem that providing good customer service is a priority of this business. It doesn't seem that employees there, are held accountable for their poor customer service.

Because of the UNPROFESSIONAL behavior of the cashier and the POOR CUSTOMER SERVICE I received, I have never shopped there again!!!"
White Oak Liquors,"418 Union Ave, Belleville, NJ 07109, USA",4.5,126,,(973) 759-3775,+1 973-759-3775,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:00 PM,,OPERATIONAL,"418 Union Avenue, Belleville",87G7QRXV+6X,418 (street_number); Union Avenue (route); Belleville (locality); Essex County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07109 (postal_code); 2160 (postal_code_suffix),"The prices are GREAT! Employees are very welcoming & if help is needed, they will do whatever it takes to make you happy! If you happen to have a lot of items, they will help you bring it to your car if need be.
Melissa; was driving though the area on christmas, but was running late and needed to pick up some wine bottles for a party. these guys were the only ones open in the area for miles!! well stocked store with great prices and even greater staff! ask for chirag or orlando when you go!; Will never go there again they are a rip off and the staff is horrible; Life savers on Christmas Day, most of the other local stores were closed. A quick phone call confirmed they had what I was looking for. Staff was very friendly and receptive. Kept the party rolling. Thanks again; Even though the store is very small in size it has everything that I need. I was very glad to see it a very popular options that were out of in a lot of stores. It also made it me very happy that the people were able to check the back no problem. These people are super helpful and pretty cheap. We'll definitely be coming back there again."
I 80 Liquor,"2411 S 24th St # 1, Council Bluffs, IA 51501, USA",4.3,117,,(712) 323-1807,+1 712-323-1807,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 10:00 PM,,OPERATIONAL,"2411 South 24th Street # 1, Council Bluffs",86H664QC+8M,# 1 (subpremise); 2411 (street_number); South 24th Street (route); Council Bluffs (locality); Pottawattamie County (administrative_area_level_2); Iowa (administrative_area_level_1); United States (country); 51501 (postal_code); 7478 (postal_code_suffix),"I left my card there for 30 minutes and came back to pick it up and it had an extra charge on my card. The guy working acts clueless I’m pretty sure it was him.; Quick access from casino/hotel. Good selection and it has a drive thru!; I left HyVee to go here as it's a stand alone liquor store and I thought they'd have more selection of beers/bourbon.  Unfortunately that was not the case.  I gave three stars for the drive through and the seemingly nice, clean location, but if you want more selection the local grocery store may have what your looking for.; The location is difficult to find if you're new to the area, but, situated right next to a bar, this liquor store even has a fabled drive through window and the ability to call an order in over the phone for pickup. The staff is pleasant, and convivial and they don't judge you if you work the overnight shift and come in right when they open for a bottle of bourbon.

The layout leaves a but to be desired, and sometimes their stock is a little haphazard, but, the prices are great, they're conveniently located close to two truck stops and three hotels and there's never any shortage of colorful characters to amuse yourself with.; Always get our 1.75 of Payron Silver there. Best price in town."
South Corning Liquor and Wines Inc.,"337 Park Ave, South Corning, NY 14830, USA",4.1,35,,,,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 7:00 PM,,OPERATIONAL,"337 Park Avenue, South Corning",87J44XJ7+M7,337 (street_number); Park Avenue (route); South Corning (locality); Corning (administrative_area_level_3); Steuben County (administrative_area_level_2); New York (administrative_area_level_1); United States (country); 14830 (postal_code),"The people that work they are very friendly and know the store very well and can find what you're looking for quickly.  Saved me a bunch of time moving up and down the isles pointlessly searching.  Good prices and the store is clean.  Keep it up!; Pretty decent selection for a small corner store, prices aren't too high and it's not too far out of the way. One of the only places I know that sells Canadian leaf liquor anymore. The guy behind the counter is very friendly and would help you out im sure of it!; Big fan of this liquor store. Prices are extremely fair and selection of whiskeys is above average.; Really good, add some little carts and its 5 stars!; Store owner help me find a better deal for my needs."
A & Z liquors,"721 Central Ave W, Hampton, IA 50441, USA",5,1,,(641) 458-8216,+1 641-458-8216,,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 1:30 AM; Friday: 9:00 AM – 1:30 AM; Saturday: 9:00 AM – 1:30 AM; Sunday: 9:00 – 10:00 AM,,OPERATIONAL,"721 Central Avenue West, Hampton",86J8PQRM+R6,721 (street_number); Central Avenue West (route); Hampton (locality); Franklin County (administrative_area_level_2); Iowa (administrative_area_level_1); United States (country); 50441 (postal_code); 1928 (postal_code_suffix),"Good selection, prices keep going up, but the people are helpful and nice. 🍺"
Lynnway Liquors,"702 Lynnway, Lynn, MA 01905, USA",4.4,386,,(781) 599-5333,+1 781-599-5333,https://www.lynnwayliquors.net/,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 10:00 AM – 7:00 PM,,OPERATIONAL,"702 Lynnway, Lynn",87JFF22Q+H6,702 (street_number); Lynnway (route); Lynn (locality); Essex County (administrative_area_level_2); Massachusetts (administrative_area_level_1); United States (country); 01905 (postal_code); 3082 (postal_code_suffix),Excellent variety of liquor. And very knowledgeable attendees. I recommend this store to anyone.; Been here for decades handy with a large wine selection.; My favorite liquor store best prices around great variety of everything; When and look there's so many options I got stuff for espresso martinis; Great folks  great prices
AB Liquor #2,"1809 W Anderson Ln. Unit 1, Austin, TX 78757, USA",4.7,45,,(512) 305-3309,+1 512-305-3309,http://www.abliquor2.com/,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: Closed,,OPERATIONAL,"1809 West Anderson Lane Unit 1, Austin",8624973F+8P,Unit 1 (subpremise); 1809 (street_number); West Anderson Lane (route); Crestview (neighborhood); Austin (locality); Travis County (administrative_area_level_2); Texas (administrative_area_level_1); United States (country); 78757 (postal_code); 1337 (postal_code_suffix),"This liquor store is your one stop shop for your Mezcal needs. Go by and see Sam…one of the coolest dude you’ll meet.; Tons of great Japanese liquor choices! They occasionally have Hibiki and Yamazaki.
You can even find strong zero here!!! (-196 as it's called here); *****friendly staff and great selection.. showed up at 8:58, 2 minutes before closing and they are very cool about pushing my order through and not worried about staying over for a minute or two.. a very rare when it comes to liquor stores.. five stars.  good job AB liquor; This awesome local liquor store is a MUST check out. Sam owns the Sunrise Mini Mart next door which is also freaking amazing (hand selected craft beer, wines, coffee, Lick ice cream, etc) so I already knew this place would be great. Besides being super stylish on the interior and smelling of fresh cut wood, they have a outstanding variety of curated liquors which makes it hard to choose what to buy. Try to catch Spencer... He took time to walk around with me and point out his favorites, as well as put together the ""Staff Picks"" shelf. I was particularly impressed with their mezcal selection. You won't be disappointed!; Came in looking for a specific bourbon which was out of stock, but Moon took the time to walk me through some of the other selections and I left with a bottle of Holladay that I’m absolutely thrilled with. Great selection, great service, and they even have Malort if that’s something you’re into (like me)"
Emporia Liquor & Wine,"3185 US-50, Emporia, KS 66801, USA",4.3,80,,(620) 342-6000,+1 620-342-6000,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 12:00 – 8:00 PM,,OPERATIONAL,"3185 U.S. 50, Emporia",86C5CQ6F+GJ,3185 (street_number); U.S. 50 (route); Emporia (locality); Lyon County (administrative_area_level_2); Kansas (administrative_area_level_1); United States (country); 66801 (postal_code); 5144 (postal_code_suffix),"This is the only liquor store me and my wife like going to extremely nice people and the prices and selections are better than anywhere else in this town; What I was looking for was easy to find, well marked and the associate was pleasant; Very helpful staff. Huge variety of adult beverages. We found a handle of Buffalo Trace!!! But no Eagle Rare. Great liquor store.; Good selection, great service, best prices! I will DEFINITELY be back!; Very nice selection, and good prices, their wine locker is well stocked with some of my favorite brands"
Woodstock Wine & Liquor,"63 Tinker St, Woodstock, NY 12498, USA",4.5,115,,(845) 679-2669,+1 845-679-2669,https://www.woodstockwineandliquor.com/,Monday: 11:00 AM – 7:00 PM; Tuesday: 11:00 AM – 7:00 PM; Wednesday: 11:00 AM – 7:00 PM; Thursday: 11:00 AM – 7:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 12:00 – 5:00 PM,,OPERATIONAL,"63 Tinker Street, Woodstock",87J72VRH+3R,63 (street_number); Tinker Street (route); Woodstock (locality); Woodstock (administrative_area_level_3); Ulster County (administrative_area_level_2); New York (administrative_area_level_1); United States (country); 12498 (postal_code); 1236 (postal_code_suffix),"Stopped to get a nice bottle of champagne for our one year anniversary. The staff is extremely knowledgeable and helpful. Wonderful assortment of bottles ranging in prices. 10/10; Absolutely wonderful local wine and liquor store. Staff is all incredibly knowledgable and helpful. David, the owner, is such a pleasure to do business with. Through his recommendations I’ve be able to taste all types of fantastic wines and liquors I’d never pick out on my own. Lots of amazing local stuff too! We are so lucky to have a store like this in Woodstock. I would drive out of your way to come here. Thanks David and staff!; Great wine selection coupled with friendly knowledgeable people ....what more could you ask?; Super knowledgeable, friendly, great price points and delicious wine!; Woodstock Wine and Liquor is a lovely store, supported by a knowledgeable staff, provide a wide range wine and spirits.
I was in a pinch, didn’t realize that they offer home delivery and they saved the day for my husbands birthday party. Jean, who made the delivery was kind, provided quick service and ensured that I had everything in my order.
Overall, a great experience in-store and delivery!"
Frank's Wine & Spirits,"10559 Santa Monica Blvd, Los Angeles, CA 90025, USA",4.2,72,,(310) 474-5016,+1 310-474-5016,http://www.frankswineandspirits.com/,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 11:00 PM,,OPERATIONAL,"10559 Santa Monica Boulevard, Los Angeles",85633H3C+WJ,10559 (street_number); Santa Monica Boulevard (route); Westwood (neighborhood); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90025 (postal_code),"Well stocked liquor store. Clean, organized, everyone’s friendly. Evan the owner is helpful when picking out spirits and mixers. They have a huge selection of high end liquors. This would be a good place to grab a bottle of something special for a gift.; The Asian guy behind the counter called me a **** for moving my car to the wrong spot. I was polite when he asked me to move it but then he cursed me out when he didn’t like where I moved it to and started calling me names. There was no other cars in the parking lot.; Great customer service overall excellent business . Love delivery service; Frank's had a very nice, easily searchable wine online wine selection. I was able to order it delivered to a local address for a birthday present. There was some minor confusion as the web site was not flawless, but I was called by the store and got the ordered handled correctly. Excellent selection, excellent service, I will definitely use Frank's again.; The owner is very nice and there is plenty of items to choose from. They have all types of liquor, I was looking for some high end tequila and they had it in stock. Overall I would be back because they have a selection that's tough to beat."
