Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Super Ahorros,"202 Calle Muñoz Rivera, Fajardo, 00738, Puerto Rico",4.7,13,,(787) 860-4044,+1 787-860-4044,,Monday: 9:00 AM – 3:00 PM; Tuesday: 9:00 AM – 3:00 PM; Wednesday: 9:00 AM – 3:00 PM; Thursday: 9:00 AM – 3:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: 9:00 AM – 3:00 PM; Sunday: Closed,,OPERATIONAL,"202 Calle Muñoz Rivera, Fajardo",77CP88HX+57,202 (street_number); Calle Muñoz Rivera (route); Fajardo (locality); Pueblo Norte (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),Very good place and very cool employees💪; You find everything at a good price and great attention; Good prices and first-class service.; The best!!! support these local entrepreneurs; Excellent buy.
J. F. Montalvo,"km 1.7 PR, 88RR+585, PR-194, Fajardo, 00738, Puerto Rico",4.3,321,,(787) 863-0720,+1 787-863-0720,,Monday: 6:00 AM – 7:00 PM; Tuesday: 6:00 AM – 7:00 PM; Wednesday: 6:00 AM – 7:00 PM; Thursday: 6:00 AM – 7:00 PM; Friday: 6:00 AM – 7:00 PM; Saturday: 6:00 AM – 7:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"88RR+585, km 1.7 PR, Puerto Rico 194, Fajardo",,88RR+585 (plus_code); Puerto Rico 194 (route); Fajardo (locality); Pueblo Norte (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"We came to this place it was recommended to us by locals. This is like a warehouse compare it to Costco or Sam’s club -

Lots of parking, and a large variety.; They need to be aware that some clients just have 2 or 3 items to pay. The need to establish a express line for those. I wait (not alone) almost 20 minutes in the endless line of clients. There is no air-conditioned, and the wait was very painful. About price and products, they have all and are very competitive.; I should shop there more often for groceries. They always have what I need or want, especially bulk meat and poultry.  Plenty of parking, easy access to the main road, the only not so positive thing is the lighting in the dry goods section of the store.; Very good supply of goods, correct inventory on hand.  It is the attitude of the managerial team, very, very, very unfriendly and un communicative; Kind of like Costco but you don't need a card.  Great place to buy liquor cheap on the island. Just remember if you're bringing it back you have to pack it in your suitcase"
Amigo,"79W4+G45, Avenida Montesol, Fajardo, 00738, Puerto Rico",4.3,573,,(939) 259-0929,+1 939-259-0929,,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"79W4+G45, Avenida Montesol, Fajardo",,79W4+G45 (plus_code); Avenida Montesol (route); Fajardo (locality); Quebrada Vueltas (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Plenty of fresh veggies and fruits, also meat discounts; Friendly staff always well stocked and most importantly the facility is very clean!!!!; Go there to do some foodshopping ,Amigo compare to other Grocery store's nearby is a bit pricey and Vegetable  and Fruits not so fresh and often overpriced.
Employees are friendly and helpful,Store clean and organized, sometimes I can find the Price on the shelf.
There is always enough parking.
Today was Inventory and some.selfs low in stock.but but I got what I was looking for.; Nice clean environment staff are kind and helpful would recommend anyone to shop; It's become more expensive than Ralph. Vegetables are not fresh, I never find any preety ones. Only thing I'm buying there are the meats."
FRUITTY WORLD BATIDAS FRAPPE ACAI BOUWL,"88RR+573, Fajardo, 00738, Puerto Rico",4.8,176,,(787) 632-5447,+1 787-632-5447,,Monday: 11:30 AM – 7:30 PM; Tuesday: 11:30 AM – 7:30 PM; Wednesday: 11:30 AM – 7:30 PM; Thursday: 11:30 AM – 7:30 PM; Friday: 11:30 AM – 7:30 PM; Saturday: 11:30 AM – 7:30 PM; Sunday: 11:30 AM – 7:30 PM,,OPERATIONAL,"88RR+573, Fajardo",,88RR+573 (plus_code); Fajardo (locality); Pueblo Norte (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Any flavor on the menu will make you extremely happy. Delicious and the presentation makes you want to buy 1 more to go. Both adults and children can enjoy this amazing treat.; This place is awesome! Look at all the pictures. You will see why. They are not only delicious, they are fantastic! OMG!!! The cashier/ shakes maker was very sweet and friendly.  The service was very good. I definitely recommend this place to all of my friends and family. So imagine how good it is. But don't believe me. Go and taste them yourself.; Good service. Great Frappes. They were just on point.
No artificial flavor.

I ordered strawberry + Sara Lee and Pistachio + Cheesecake. They were great.; Best drink I had since I touched down.This girl represents Puerto Rico's flynes, so much love went into making the drink and then her service was fantastic; Excellent mango pineapple smoothie. Delicious, refreshing & the fresh fruit was a pleasant rich, highly recommend!"
Colmado y Carnicería Rivera,"163 Calle Santiago Iglesias, Fajardo, 00738, Puerto Rico",4.6,28,,(787) 863-7672,+1 787-863-7672,https://m.facebook.com/pages/category/Supermarket/Colmado-y-Carnicer%C3%ADa-Rivera-2256292894618229/,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 7:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"163 Calle Santiago Iglesias, Fajardo",77CP88FV+FM,163 (street_number); Calle Santiago Iglesias (route); Fajardo (locality); Pueblo Sur (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"We are under a curfew ,but the good services are great , thanks.; Great prices on all product, a very clean store.; Excellent and familiar service, they have a little bit of everything, excellent meats and you have to try the Hamburger with steak and chorizo ​​stuffed with cheddar cheese.; You get meat from the country that mega supermarkets don't have, cold and cheap beers, basic necessities, good curd every Friday and mindongo on Saturdays and above all its owners are very attentive.; Very, complete, they have a little bit of everything, and helpful employees, thank you. satisfied seeing you friendly peoples they have allmost everything you looking for Thanks"
Colmado Santa Isidra,"89M3+XQ8, Fajardo, 00738, Puerto Rico",4.4,82,,(787) 860-6042,+1 787-860-6042,https://www.facebook.com/pg/colmadosantaisidra,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 9:00 PM,,OPERATIONAL,"89M3+XQ8, Fajardo",,89M3+XQ8 (plus_code); Fajardo (locality); Pueblo Norte (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"It is a typical small supermarket that serves the basic needs of the nearby community.
Besides the supermarket they also have a bar mostly used by the habitants of a nearby public housing project. Mostly old men who are retired and drown their misery in alcohol.; Bad area!! This should be called Bar Santa Isidra, this place has last min things and lots of options to get drunk... Now careful here, bad people in this area.; Outstanding and the service was excellent thank you all; They had everything we needed, even hardware stuff and really cold beers!!!; Good people and atmosphere"
Alacena Puerto del Rey,"4900 Carretera 3, Fajardo, 00738, Puerto Rico",3.7,24,,(787) 237-0010,+1 787-237-0010,http://alacenapr.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"4900 Carretera 3, Fajardo",77CP79P7+99,4900 (street_number); Carretera 3 (route); Fajardo (locality); Demajagua (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Called 5 times to order breakfast, but no one answered. Walked in, as we waited in line, the person behind us in line jumped in and ordered in front of us, instead of the workers telling him to please wait for his turn, they just skipped us unapologetically. Waited 35 minutes for 2 egg/ham/toast breakfast. They forgot we had ordered waters too although we were charged for it. They put milk on my coffee even though I specifically asked for black coffee, and last but not least when we were sitting down to eat the paper they used to wrap our food in is not proper for foods. The ink/dye leaked on our food and obviously we couldn’t eat it. See photos — no it’s not sauce! It’s dye :/; This is the second time we came here and both times we were very disappointed in the service and food quality. I was very excited to have a nice dinner place at the Marina open, but unfortunately the quality of service is subpar.
We got seater at 9pm last night and ordered a bottle of wine, the cheese plate and some calamari to start. Everything started well and we were enjoying ourselves. 20 minutes later they brought the calamari which were just rubber. We were hungry so my husband ate them. I couldn’t chew through them. Anyways, at 9.45 they finally bring the cheese plate. The pita is raw, like pale white and the dough is raw. No one to mention this to, since the server brought the bottle of wine no one has approached us, not to pour wine, not to check on the table, not to take our main course order. The $35 cheese plate consists of 3 cheeses, olives, olive tapenade and the pita bread. Since our pita was raw and we weren’t interested in eating raw flour we just ate the hard cheese. A buser came and took the plate away, and we mentioned the pita situation. She said sorry and left. Our server finally came to tell us the kitchen is closing, we ordered the NY strip and the churrasco, both with tostones de pana and a side of truffle fries to share. 15 min later someone came and dropped my husband’s order in front of me. The fries were as a side on his plate. Please note that the cutlery and appetizer plates were just put in front of my husband and I wasn’t given a fork. Another 10 minutes later they brought my steak. Cold. With a blob of butter on it. The steak was cold enough that the butter didn’t melt when spread. Just cold butter on a cold steak.
The server also told us that she mentioned to the “chef” the pita was raw and the “chef” said it was in fact ok. She mentioned she doesn’t want to argue with the “Chef” because he’s her husband. Umm, ok?!
We got our bill, paid $160 including a 15% tip. We usually tip at least 20%, but honestly this was a case where no tip was deserved, if anything, an apology from their management is in order.
We won’t come back and don’t recommend it to anyone.
It’s a shame because it’s so nice to sit outside, the music is nice, location is perfect and their wine list is really nice.
They need some serious training on  service etiquette for their staff.; Place is “ok” for last minute things. A lot of áreas of improvement. Good prices and location is convenient if you’re already at the marina there’s no need to go out to the grocery.; Walked in knowing what I wanted to order. Sat for well over 25 minutes waiting to order anything. Watched every foh staff person take orders from different people who walked up or sat down after us without anyone acknowledging us or asking if we needed help/anything. Finally, one person came up, looked at me, and asked "" do you need anything?"" I said ""do you have"" and he walked away to help someone else. Made eye contact w/several staff, motioned for attention got the nod and still was ignored as they served another newer customer. There were at least 5 foh staff & maybe 15 tables. 👎🏼👎🏼
2 stars b/c some of the meat cuts are reasonably priced for being at a marina. When we previously visited during weekdays & were the only 2 ppl in the store we were able to get service.... after personal conversation was finished, not when we came to the counter.; I only had  pizza and it was good and the service waa great."
Plaza Fajardo,"150 Carr 940, Fajardo, 00738, Puerto Rico",4.4,4429,,(787) 778-8724,+1 787-778-8724,http://www.curzon.pr/,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 11:00 AM – 7:00 PM,,OPERATIONAL,"150 Carr 940, Fajardo",77CP88VG+RF,150 (street_number); Carr 940 (route); Fajardo (locality); Quebrada Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"This is an awesome shopping center. There's a Walmart, Chick-fil-A, and Baskin Robbins. There are so many shops that everyone can find someone that they love.; This is not a big Mall but you have basic and essential stores , Pharmacy, Clothes stores for Men and Women.  Also you will find Petsmart, Cellphone Stores and Kiosks, and Food Supermarket.  Shoe stores, also have sport clothes stores, Champs and Footlockers,  Chinese Food, Subway (inside Walmart) Little Cesar Pizza and Walgreens, Jewlery stores , Always 99 etc....  you will also find WALMART which is always open.; Good place to stop and buy those things for the stay on vacation lots of vendors and parking and Walmart and get your car washed; Nice!! a lot a good stores around, Supermarket, banks... areas clean plenty & parking; Nice plaza! They have Walmart, Sally’s Champs and Econo - my favorite grocery store in the area."
Pescaderia Saldinera,"89W7+FCR, Fajardo, 00738, Puerto Rico",5,1,,,,,,,OPERATIONAL,"89W7+FCR, Fajardo",,89W7+FCR (plus_code); Fajardo (locality); Sardinera (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"A place with a very nice view, let's hope they repair the pier as soon as possible for your enjoyment!

A place with a very nice view, let's hope they repair the pier as soon as possible for everyone to enjoy more!"
Villa Pesquera Martenillo,"89JC+VXF, Fajardo, 00740, Puerto Rico",4.1,11,,,,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 8:00 AM – 5:00 PM,,OPERATIONAL,"89JC+VXF, Fajardo",,89JC+VXF (plus_code); Fajardo (locality); Puerto Real (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00740 (postal_code),"Had what i needed locals are great love me some Puerto Rico; It is a Fishing Village with a spectacular oceanfront landscape. There are benches to sit and contemplate the sea and cool off.  Is beautiful. Has parking.
There is a business where they sell fried foods and delicious lunches called Tía Mani at very good prices.; Beautiful place with a pedestrian walk to enjoy with the family. It has a spectacular view of Isleta Marina, the Conquistador hotel and the Dos Marinas apartments.; Very nice, quite quiet environment and with many kiosks!; It's a good time, playing pool and having a few drinks!!"
Grand Stores,"C. Igualdad, Fajardo, 00738, Puerto Rico",4.5,351,,(787) 801-4225,+1 787-801-4225,,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 5:00 PM,,OPERATIONAL,"Calle Igualdad, Fajardo",77CP88JP+PM,Calle Igualdad (route); Fajardo (locality); Pueblo Norte (administrative_area_level_3); Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Hard to beat these prices for brand new clothes anywhere on the mainland. Most of it generic branded. Also has trinkets and souvenirs of all types.; Love it great prices and variety.; Really enjoyed the price's at this store and the quality of the merchandise is surprisingly matched... Only 1 thing !!! It was kind of tight walking through the rolls of items to see, which made it difficult to shop comfortable!! Therefore I personally left quickly... They do sale a large amount of school uniforms and workout clothes, plus a lot of work uniform too! But i guess if that's something your looking for ! That's the place to go.. Cashier was Pleasant.; It has a good variety of home decor, but u can find from makeup to wearing apparel and it's very cheap. I usually go for the home decorations as curtains, paintings, and housewares. I will recommend this place. If you want to change your home a little bit and     u r in strict budget, this is a good place to start.; Ok place, a lot of changes on the laid out of merchandise it didn't do anything for the clientele.  Looks confusing"
Dos son mejor que uno,"Las Croabas, Fajardo 00738, Puerto Rico",2,4,,(787) 564-8785,+1 787-564-8785,,Monday: 1:00 – 7:00 AM; Tuesday: 1:00 – 7:00 AM; Wednesday: 1:00 – 7:00 AM; Thursday: 1:00 – 7:00 AM; Friday: 1:00 – 7:00 AM; Saturday: 1:00 – 7:00 AM; Sunday: 1:00 – 7:00 AM,,OPERATIONAL,Las Croabas,77CP997G+24,Las Croabas (locality); Cabezas (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Rip-off. Charged us $15 for a poorly made pina colada. This waz at Luquillo Beach. Avoid this place.; 2 pina coladas and a lemonade $46 dollars and they taste like juice, not even in a restaurant would you spend that much on a pina colada I don't recommend it, exaggeratedly expensive; I loved it! Super delicious. I ordered it with guava, pineapple and coconut. Because of the sugar levels, I liked that they were made with natural fruits without syrup.; The Luquillo one is horrible, the woman who runs it is too slow, the queue lasts 1 hour and on top of that she is bad. a scam"
Ralph's Food Warehouse,"Triumph Plaza Lote #6, Carretera 3, Humacao, 00791, Puerto Rico",4.3,2048,,(787) 953-3953,+1 787-953-3953,http://www.ralphpr.net/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 8:00 AM – 8:00 PM,,OPERATIONAL,"Triumph Plaza Lote #6, Carretera 3, Humacao",77CP45WM+HC,Carretera 3 (route); Humacao (locality); Cataño (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code),"Ralph supermarket has things like fresh fruit and vegetables and fresh meats which are cheaper than Walmart.; Great store. My first time shopping here and I was very impressed with the fresh produce and vast selection of so many items.; My wife and I were searching ingredients for a Brazilian recipe, and thought Walmart could have it since they cater to a more international public(we thought), but had no success. On our way back, we stoped here at Ralph's and to our surprise found exactly what we were looking for. Most supermarkes here in the Island are not stocked with an ""international"" customers in mind, and that's understandable. But how thankful we are when some do, even on a small scale. Thank u Ralph's!; First Time visiting Ralph's Supermarket, it has an extensive variety of groceries and food.; We come to do our grocery shopping here, they have good quality food and competitive prices..."
Batidas De Frutas,"96GW+J3Q, Luquillo 00773, Puerto Rico",4.6,361,,(787) 364-7461,+1 787-364-7461,,Monday: 7:30 AM – 5:30 PM; Tuesday: 7:30 AM – 5:30 PM; Wednesday: 7:30 AM – 5:30 PM; Thursday: 7:30 AM – 5:30 PM; Friday: 7:30 AM – 5:30 PM; Saturday: 7:30 AM – 5:30 PM; Sunday: Closed,,OPERATIONAL,96GW+J3Q,,96GW+J3Q (plus_code); Mameyes I (administrative_area_level_2); Luquillo (administrative_area_level_1); Puerto Rico (country); 00773 (postal_code),"Big portions of food for a cheap price! Staff is friendly and there's nothing better than sitting in the hot puerto Rican heat on the side of the road eating this great food!; Stopped here on the way to El Yunque. Tourists and locals lined up to eat here. The photo is only partial of what is offered. Fresh  mango and other fruits and souvenirs. This is more like a roadside stand.  If you are in the area try it.; Amazing food (even for vegetarians like me!) and amazing smoothies. Absolutely worth coming here for authentic Puerto Rican food. It's hard to find better rice and beans or tostones and the sweet plantains are amazing too. Large portion, price is worth it.; Delicious and friendly! Yellow rice with beans were amazing and the 3 meat empanada was excellent! Unfortunately I didn't have it long enough to do a photoshoot.; Love coming here for the food and smoothies  and of course the shopping"
FJ Supermarket,"Carr 922 km 1.3, Humacao, 00791, Puerto Rico",4.6,72,,(787) 953-3919,+1 787-953-3919,,Monday: 6:00 AM – 6:00 PM; Tuesday: 6:00 AM – 6:00 PM; Wednesday: 6:00 AM – 6:00 PM; Thursday: 6:00 AM – 6:00 PM; Friday: 6:00 AM – 6:00 PM; Saturday: 6:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"Carr 922 km 1.3, Humacao",77CP55C4+38,km 1.3 (subpremise); Carr 922 (route); Humacao (locality); Mabú (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code),"This the best all around store that has everything you can ask for; Good place to find groceries and hardware, and the best tropical food on weekends; Good supplies of groceries and good food.; They had a bathroom at the right time; Very nicely stock"
Supermercados Econo - Las Piedras,"CARIBBEAN CINEMAS SHOPPING CENTER, PR Carr. #30 exit 19km, 20.1 Bo, Las Piedras, 00771, Puerto Rico",4.3,1792,,(787) 716-1133,+1 787-716-1133,http://www.superecono.com/,Monday: 6:00 AM – 9:00 PM; Tuesday: 6:00 AM – 9:00 PM; Wednesday: 6:00 AM – 9:00 PM; Thursday: 6:00 AM – 9:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 7:00 AM – 8:00 PM,,OPERATIONAL,"CARIBBEAN CINEMAS SHOPPING CENTER, PR Carr. #30 exit 19km, 20.1 Bo, Las Piedras",77CP54P6+9F,20.1 (street_number); Bo (route); Las Piedras (locality); Ceiba (administrative_area_level_2); Las Piedras (administrative_area_level_1); Puerto Rico (country); 00771 (postal_code),"Well organized,  fresh meat n very good prices 👌; Pretty good, organized and clean, very well stocked; This supermarket has it all, one stop shop. And if you are missing something, is next to Me Salve.; Process are relatively average for the area. The condition of the facilities is very poorly maintained, dirty and doesn't smell the best for a place you're shopping food for. Has Apple Pay available, but cashiers do not know how to use the system and always have to explain how to use. Only good thing the supermarket has an accessible location; Very big place, Has everything."
Camagüey,"entre damas y marti, 33 Calle 5, Fajardo, 00738, Puerto Rico",,,,,,,,,OPERATIONAL,"entre damas y marti, 33 Calle 5, Fajardo",77CP88VR+33,entre damas y marti (point_of_interest); 33 (street_number); Calle 5 (route); Fajardo (locality); Quebrada Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),
Casa Agrícola El Poeta,"A Cll 4-1, Fajardo, 00738, Puerto Rico",4.4,54,,(787) 863-4413,+1 787-863-4413,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"A Calle 4-1, Fajardo",77CP88RV+6F,A (street_number); Calle 4-1 (route); Alturas De Monte Brisas (neighborhood); Fajardo (locality); Quebrada Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"The owners daughter got very defensive when I asked for a small discount on a 4 module cage that was missing all 4 trays. I asked if she could speak to the owners and she simply said “I am their daughter, and no discount will be given”.  First and last time I will ever go there again.   Owners: hire an employee that treats people right. Sounds like you are saving $ by using your daughter as an employee, but you’re losing $ because of her.  To each their own.; They have lots of merchandise for animals, and the employee was very polite and helpful, she went the extra mile to help me.; Excellent knowledge services , wisely helpful when my 5 year old rescued jack Russell terrier mix keep scratching she totally figured it could’ve been allergic reaction to chicken I immediately change her diet and her progress changed instantly even her attitude she so much happier I so grateful for this lady . I been spending bunch on veterinary medicine and visiting nothing seams to work and they overdose my pup when all she need was a change on food waoo this owners really know what they doind and what’s best for your loving pets 🐾; I come here all the time to buy my pet supplies they also have great prices; This is a place to purchase ur needs for ur animals like horse, cow, goat, chicken, rooster etc. They also sell small animals! It was a wonderful experience, first time in a store like this!"
Villa Marina Market,"Villa Marina Shopping Center, 89R5+5PC, Cll A, Fajardo, 00738, Puerto Rico",4.6,45,,(787) 342-3532,+1 787-342-3532,https://m.facebook.com/profile.php?id=100063674674881,,,CLOSED_TEMPORARILY,"89R5+5PC, Villa Marina Shopping Center, Calle A, Fajardo",,89R5+5PC (plus_code); Calle A (route); Fajardo (locality); Sardinera (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Overpriced and they dont carry much. Opt for the new Pueblo supermercado just around the corner and Ralph's not to far from there.; Great local convenience store with all the basic groceries; Good attention. And you will find a little of everything.; It was just right hand lots of fun 😊 seeing lots of places 😊😘😁.; Very nice place, however selections are limited"
Mi gente,"PR-991, Luquillo 00773, Puerto Rico",4.5,50,,(787) 953-4325,+1 787-953-4325,http://sabana2go.com/,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 6:00 PM,,OPERATIONAL,Puerto Rico 991,77CP977G+8W,Puerto Rico 991 (route); Sabana (administrative_area_level_2); Luquillo (administrative_area_level_1); Puerto Rico (country); 00773 (postal_code),"Friendly, helpful staff and a great place to pick up last minute supplies!; Local food, great prices, staff is helpful and amazing; Friendly, well stocked market.; Wonderful Place to shop ,,🤗🐶; Luquillo  like at"
The Health Food Store,"88WM+3RQ, Fajardo, 00738, Puerto Rico",4.8,22,,(787) 860-8484,+1 787-860-8484,,,,OPERATIONAL,"88WM+3RQ, Fajardo",,88WM+3RQ (plus_code); Fajardo (locality); Quebrada Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),"Great selection of brand supplements  essential oils, herbal extracts, tea,& more. Kind and respectful staff; no food sold here.; All your natural remedies need.; The best Health Food Store in Puerto Rico.; EXCELLENT SERVICE AND VARIETY. AFFORDABLE PRICES. CORDIAL TREATMENT AND THEY ANSWERED MY QUESTIONS. GUIDANCE AND RIGHT ITEMS FOR WHAT YOU NEED. VISIT THEM; Here you get everything
You are looking for something natural
Ask Tito or Gary the tough ones in the natural"
Yc Sweet,"Urb, Fajardo, 00738, Puerto Rico",,,,(787) 435-3793,+1 787-435-3793,,,,OPERATIONAL,"Urb, Fajardo",77CP88WV+GP,Urb (route); Monte Brisas (neighborhood); Fajardo (locality); Quebrada Fajardo (administrative_area_level_2); Fajardo (administrative_area_level_1); Puerto Rico (country); 00738 (postal_code),
Superior Grocers,"1831 W 3rd St, Los Angeles, CA 90057, USA",3.9,2084,,(213) 989-0950,+1 213-989-0950,https://superiorgrocers.com/location/third-st/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"1831 West 3rd Street, Los Angeles",85633P6J+X6,1831 (street_number); West 3rd Street (route); Westlake (neighborhood); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90057 (postal_code),"Great selection of produce at a good price. The only problem is that not that many open registers and they removed the shopping baskets.

Fruits and veggies is the only thing i buy there.

La verduras y fruitas estan frescas y exonomicas.    El unico problema es que no mantienen suficientes cajeros, y an removido las basquets.; The store is nice some employee's are rude and I feel like when the manager is hiring people they have to tell the person that's applying to work there how to treat costumers overall the products are good never disappointed on what I buy from there but they have to always clean there shopping carts because its always awful they should try adding more parking spaces because parking is so complicated and it's always full overall a 10/10 experience; Worst experience ever. Cashiers are very rude and irresponsible. I went to return something that hasn't been touched which was medicine and the cashier brings the manager because she couldn't speak up herself and since when is that policy all kinds of store accepts it. Rude people I wanted to buy ham and the lady was hiding it from me and wanted to trick me to buy a different kind. Worst service one star for the fresh veggies unexeptable behavior. And we are customers we go there to buy but also if possible cleaning the carts because they thought I was stealing something that was inside the cart acussing me.; I like coming here once in a while for my Bully Pit dog. She recently had a birthday, and her favorite food in the whole world is roasted pig snout. This is the only market around me that sometimes has it, along with other authentic Mexican foods like banana leaves, Mexican pastries, etc. I""m not sure I'd get the prepped foods, the the meat selection seems pretty fresh.; Numero Uno Market is a nice place to shop for fresh vegetables, fruits and weekly groceries, beverage, juice etc. Store looks good and location is prime and hence always crowded. Fruits, vegetables and other items refilled quickly in their places. Counters and employees look to me. This place have good parking space."
Super Discount Market,"3980 E Olympic Blvd, Los Angeles, CA 90023, USA",4.7,59,,(323) 262-0810,+1 323-262-0810,http://super-discount-market.poi.place/,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,,OPERATIONAL,"3980 East Olympic Boulevard, Los Angeles",85632R96+F6,3980 (street_number); East Olympic Boulevard (route); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90023 (postal_code); 3248 (postal_code_suffix),"Nice place to buy some beer. But they are selling ULTRA 18 packs for $25. You can get other place just $20. Never mind …..; I've been going to this store for my whole life it's the best store.; Very nice they sell single cigarettes for $0.50; They scam people, they never fully wear their mask  and they sale expired food; A nice and clean place and had lots of items"
