Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Foundation Room Las Vegas,"3950 S Las Vegas Blvd, Las Vegas, NV 89119, USA",4.3,1042,,(702) 632-7631,+1 702-632-7631,https://locations.houseofblues.com/foundation-room/nv/las-vegas/3950-s-las-vegas-blvd.?y_source=1_MTU2MzYxNTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Monday: 5:00 PM – 2:30 AM; Tuesday: 5:00 PM – 2:30 AM; Wednesday: 5:00 PM – 2:30 AM; Thursday: 5:00 PM – 2:30 AM; Friday: 6:00 PM – 2:30 AM; Saturday: 6:00 PM – 2:30 AM; Sunday: 6:00 PM – 2:30 AM,4,OPERATIONAL,"3950 South Las Vegas Boulevard, Las Vegas",85863RRF+QQ,3950 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89119 (postal_code),"Fantastic period decor and atmosphere. Fillet cooked perfectly. Servers on point all night. My glass never quite got to half empty. Great job, Julie! The view is very hard to beat. Definitely recommend.; Perched on the 63rd floor of the Mandalay Bay, The Foundation Room is not just a bar; it's an experience that begins with a slightly nerve-wracking elevator ride which, in retrospect, is a small price for the panoramic payoff. Upon arrival, you're greeted by breathtaking views of the Las Vegas Strip, sprawling out beneath you like a carpet of lights, setting the stage for an unforgettable night.

The atmosphere inside is an elegant blend of opulence and comfort, with an intimate setting that makes it feel like you've stepped into a secret club for those in the know. The ambiance strikes a perfect balance between upscale lounge and cozy hangout, making it ideal for both special occasions and casual nights out.

I ventured there for the Heightened Shenanigans uncensored comedy show, hosted by the charismatic Gabe Lopez. Here's where The Foundation Room transforms from just another high-end bar to a comedy haven. Entry to the show is surprisingly free, a generous touch that adds incredible value to the evening. Just mention at the door that you're there for the comedy, and you're in. The lineup, featuring comedians like Trix, delivered non-stop laughter, proving that the room's talent for curating entertainment is as impressive as its cocktail menu.

Speaking of which, my evening started with one of their signature Old Fashioneds. Crafted with skill, it was the ideal blend of smooth and strong, setting a high bar for the night. As the laughs rolled on, I switched to Jameson and Coke, finding them well-priced for the setting, which often isn't the case in such an exclusive venue.

Service throughout was attentive but not intrusive, allowing the comedy to take center stage while ensuring your glass was never empty. The fact that this caliber of entertainment comes without a cover charge on what I discovered to be the last Saturday of each month, makes The Foundation Room not just a recommendation but a must-visit.

In summary, The Foundation Room offers more than just drinks; it provides a full sensory experience with its stunning views, top-notch cocktails, and quality entertainment. Whether you're a local or a visitor looking to elevate your Vegas nightlife experience, this spot deserves a top spot on your list. I'm already looking forward to my next visit, and if you appreciate good humor with your views, you should too.; Foundation Room was a wonderful experience. This rooftop bar has an extraordinary view of the strip, best at night time. It's a perfect atmosphere for a date night or to just hang out with friends. I would recommend Foundation Room to those visiting Vegas. Going during happy hour for better deals is an opportunity worth taking. Happy Hours are 6pm to 9pm Tuesdays, Wednesdays, and Sundays.; Great experience from start to finish.  Had a VIP host /manager, Kaloni who took great care of us.  David was our waiter that was beyond top notch.  Food was amazing.  View and magician were magical!  Stayed for a table after and Chris took care of us.  Amazing display of true service.  Would highly recommend.; Such a neat venue! We worked with Jad to book a small private party and had great service by everyone involved. The whole team was accommodating and kind. Our attendees thought it was a great event!"
Double Down Saloon,"4640 Paradise Rd, Las Vegas, NV 89169, USA",4.7,1081,,(702) 791-5775,+1 702-791-5775,http://doubledownsaloon.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,OPERATIONAL,"4640 Paradise Road, Las Vegas",85864R4X+6V,4640 (street_number); Paradise Road (route); University District (neighborhood); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89169 (postal_code); 8000 (postal_code_suffix),"I've been coming to this small bar for over 20 years, and it never disappoints. The atmosphere has that same welcoming vibe, and it's always a great spot to kick off the night. If you're looking to get the party started, definitely try the ""Ass Juice""—it's a classic! This place may be small, but it’s packed with personality.; Not so smashy the two times I rolled thru. Shows must be the scene unless their fake punk rock, always check under the hood. Strictly dives and ales, yaga yo.; High-quality dive bar. I enjoyed the house “ass juice” for $4. It was much sweeter than I imagined it would be.

Really friendly vibe. Great bartenders. Free music most nights. I can’t think of a single flaw, except that it doesn’t exist in SF or LA.; When you look up dive in the dictionary, you’ll find a picture of the DD.  This is a dive bar that includes live punk music.  Take your prom date someplace else.  On a quiet Friday we found the bar area dark and somehow smokey with just a few regulars in attendance.  The bartender was welcoming.  And the small crew at the bar similarly friendly.  A interesting blend of punk and rock pounded out of the juke box.  Two jack and cokes cost much less than one fruity cocktail on the Strip.  I didn’t order an “ass-juice” this time, but I certainly will when I return. I cannot image what the DD is like at 2 a.m. after a busy night of punk and general debauchery, but I intend to find out.  God bless you and keep you DD.  I like forward to my return. Oh yes, and the men’s room is a delightful homage to New York’s long gone CBGB.  Don’t miss it.; Was here with my buddies for some pre-party! The atmosphere was great and the personal was very social and nice also the band that was playing did a good show even with less people and also was social after the show. Great place to catch some good vibes before a club"
The Pinky Ring by Bruno Mars,"Bellagio Hotel & Casino, 3600 S Las Vegas Blvd, Las Vegas, NV 89109, USA",4.2,90,,(702) 693-8393,+1 702-693-8393,https://www.bellagio.mgmresorts.com/en/nightlife/the-pinky-ring.html,Monday: 6:00 PM – 2:00 AM; Tuesday: 6:00 PM – 2:00 AM; Wednesday: 6:00 PM – 2:00 AM; Thursday: 6:00 PM – 2:00 AM; Friday: 6:00 PM – 3:00 AM; Saturday: 6:00 PM – 3:00 AM; Sunday: 6:00 PM – 2:00 AM,,OPERATIONAL,"Bellagio Hotel & Casino, 3600 South Las Vegas Boulevard, Las Vegas",85864R6F+R6,Bellagio Hotel & Casino (point_of_interest); 3600 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89109 (postal_code),"It was a good experience overall.
Probably they don't allow pictures because of their experience of it. But the decor was ok. Is not something out of the extraordinary.
Service was good, but you feel they are always watching you.
Also, I think they don't allow pictures because all the bathrooms were clogged.
We had to all go out and look for bathrooms in the casino, and they mentioned that this happens often and all clients go look for bathrooms with no problem.; As a day 1 Bruno fan, I’m so glad I finally came to visit here! The hooligans played last night, so I knew I couldn’t miss the opportunity of seeing him stop by and joining them later on the night 💗 The energy Bruno and the hooligans bring to the crowd is unmatched! I also ordered the E Panda cocktail and had the best bartender David! He was very attentive and friendly towards all the million questions I asked him lol.. 10/10 night out ✨; I cannot wait to return to Vegas.  This is definitely a do again spot.  We went for after hours fun.  There was a little bit of a wait to get in, but man was it worth it.  The band was killer and the DJ kept us jumping in between sets and once the band was finished for the night.   It's not a large place so if you don't like waiting, you can reserve seating at a premium cost,  but even that is worth it.  Can't add photos because what happens in Pinky Ring, stays in Pinky Ring.  They will snatched that phone if they see you snapping pics.  Just wish Bruno had popped in.  That would have mad e this birthday celebration a complete hit.; I went as my husband's +1 to a professional organization meeting at The Pinky Ring at Bellagio. The lounge doesn't allow phones inside but because this was a special event where the organization bought a bunch of tables, we got to bring our phones but were asked not to be too obvious taking photos because they didn't rent the entire venue out.

This place is very small and cozy with a definite 70's vibe. The dance floor is compact in the center of what is designed to look like a conversation pit surrounded by tables.

Apparently Bruno Mars stops by often to play with their live band, but this time they had a woman singing with a full band starting around 9:30 PM. Prior to the live music there was a DJ.

I had a cocktail called the Mars Mocha for $25. It was coffee, cognac and chocolate rum with a bruleed banana slice garnish and sesame foam. It was very good and not too sweet. I also had the $20 Skin-e Panda cocktail, which was coconut rum, pineapple, lime, mint and club soda. It was just ok. My husband had an espresso martini (great) and another cocktail made with gin (yuck) and they were STRONG.

The organization did not pay menu price for the bottles and between at least 6 tables (maybe 8?) Each table with stocked with different alcohol. One table was beer, another white wines.

Our table had a Krug, Grand Cuvée Brut which retails for about $250 (menu price $725.) We also had Henriot Brut Souverain (retails for like $55) but I didn't catch the menu price for that bottle.

Overall, I think this was a great place to have a professional mixer and it was nice to go somewhere with a full band rather than a DJ only.

Visited: August 2024; Wow!!! My friend and I went to the Pinky Ring on 09/4/24. We had an amazing time. We purchased a table for $100 and spent over $200 for alcohol. Pricey, but it is Vegas. We did get $100 credit towards our drinks, so that was helpful.

As a person of color, we were treated nicely, so I am a bit confused on the racism claims made in some of these reviews.

No pictures!! Those are the rules. Though, my friend and I absent-minded took a selfie. We were talked to by security. They were nice enough to not kick us out. Our sincere apologies to East Asian security for breaking the rules.

Other than that the drinks are pricey, I have nothing bad to say about the place. Everyone was pleasantly from start to finish. My friend and I will be back in Vegas from April 23 to April 30, 2025. We will definitely visit the Pinky Ring a couple of times while we are there."
Vegas Party VIP,"4100 W Flamingo Rd #1467, Las Vegas, NV 89103, USA",4.9,52,,(702) 279-2365,+1 702-279-2365,https://vegaspartyvip.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"4100 West Flamingo Road #1467, Las Vegas",85864R83+9V,#1467 (subpremise); 4100 (street_number); West Flamingo Road (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89103 (postal_code),"They helped me put together a bachelor party.  Jeremy C was fantastic and made this a very stress free experience.  This was my first time going to Vegas, but with their knowledge and expertise, they were able to put together an event that was an exact match to what I was looking for.  They were helpful and quickly responded to any changes that arose during the process.  Their flexible payment program allowed me to pay for the event without putting extra stress on my personal finances.  I am definitely looking forward to using Vegas VIP again, even if just for a party weekend in Vegas.  Great job guys.; First time working with Vegas Party VIP and I gotta say that it was definitely impressive.  Getting in contact with someone that would help us organize our events was very easy and got a response quickly.

We went to Vegas for a bachelor party for a group of about 12 folks.  Romero reached out to figure out what the groups interest and budget was.  From there he quickly came up with an itinerary for our trip.  Any changes that we requested were conveniently managed which made the experience a lot better.

Romero was very courteous, professional and helpful.  He worked with our group to make sure that we got everything that we wanted.  Everything went according to how it was planned and turned out a lot better than expected.

With that being said, I will definitely be using Vegas party VIP for my next Vegas visit!; The absolute best way to organize a Las Vegas bachelor party!

Never having been to Vegas before, the task of planning a bachelor party seemed quite daunting to me. That is, until I discovered Vegas Party VIP. I did a ton of research on the various party/event planning options in Las Vegas and couldn't be happier that I decided to go with these guys.

Jeremy was beyond helpful and put together a fantastic package for our group of 10. On Friday night, we did the VIP club crawl. Jeremy made sure we were well stocked with drinks on the party bus (which was super fun!), and we never had to wait in line to get into the clubs. While Jeremy didn't come out with us, our hostess - Hailey - was super fun and did an expert job of handling some of the more inebriated members of our group.

On Saturday night, we did the more ""traditional"" bachelor party activities. Jeremy put together another great itinerary for us, and our host for the evening, Rich, made sure that we all had a great time and got where we needed to be.

Finally, I cannot recommended Vegas Party VIP enough for their superb customer service. Jeremy worked with me to put together a package that met the bachelor's desires while still fitting our budget. My only criticism is that it wasn't clear beforehand that Jeremy wouldn't actually be taking us out both nights. While Rich and Hailey did fantastic jobs, a big reason why I decided to go with Vegas Party VIP was that I'd only have to tip one person for the weekend (everything else was built into the upfront cost). While it wasn't a huge deal, it still would've been nice to know ahead of time.

That said, I would highly recommend Vegas Party VIP to anyone planning an event in Las Vegas. No lines, no covers, no hassles... what more could you ask for?; Awesome party planning and service! Went here for my friends bachelor and bachelorette party planning needs and they did not disappoint! Tristan was the one who helped me out and i cannot tell you how amazing he was! Always ready to help and give us info on what's happening in Vegas at the time. Couldn't have done it without him, your the man Tristan hope to be back soon!; The only way I’ll ever plan a trip to Vegas from now on. Carl Myers worked with me for nearly 8 months planning my brother’s bachelor party for our group of 8. Communication was great all throughout.

When we arrived, our expectations were exceeded. We had hookups at every spot we visited. Including a pool party at Daylight, bottle service at Tao and Chateau, waitstaff, and no waiting in line. Carl (and Chris) met up with us in person to ensure we were situated and taken care of before leaving. We even made adjustments on the fly that he accomodated day of (added another club, cancelled an event). Antonio Wright was also instrumental in hooking us up at Chateau (rooftop bar at Paris).

All of this was a fraction of the cost and headache of booking everything ourselves. And you truly feel like a VIP with the service these folks provide.

Thanks to Carl and his crew for making a memorable and affordable experience for all of us.

Cheers my man.

Tam"
Chéri Rooftop,"3655 S Las Vegas Blvd, Las Vegas, NV 89109, USA",3.9,56,,(702) 776-7777,+1 702-776-7777,https://www.cherirooftop.com/,"Monday: 9:00 AM – 3:00 PM; Tuesday: Closed; Wednesday: Closed; Thursday: 6:00 – 10:00 PM; Friday: 9:00 AM – 3:00 PM, 6:00 PM – 12:00 AM; Saturday: 9:00 AM – 3:00 PM, 6:00 PM – 12:00 AM; Sunday: 9:00 AM – 3:00 PM, 6:00 – 10:00 PM",,OPERATIONAL,"3655 South Las Vegas Boulevard, Las Vegas",85864R6H+V9,3655 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89109 (postal_code),"Our group of 8 on Thursday evening 10/3 had a wonderful time at Cheri Rooftop.  The glow of the neon signs, the leg of the faux Eiffel Tower and the sounds of the strip were perfect for vacationers like us.  The food was excellent, as were the drinks and all of our desserts.  My favorite were the Oysters Rockefeller, my wife loved her scallop entree.  Even posted a picture of it.  Loved it, will come again.; We had a wonderful time dining here. It was our wedding anniversary and the staff did a great job with making our experience special. Very attentive, kind, delicious food and great dining environment!; We were able to get in Cheri Rooftop. The atmosphere is really cool and you can see the water show from the Bellagio from the table. All my friends got burgers and I got the baked chicken, which is really good.; Eggs benny and bottomless mimosas (with different flavours to choose from) was so good. They mentioned they reopened recently and it was great fountain views, food and atmosphere with the dj. And great service, shoutout to Brandon!; I went when the wind was blowing but this spot looked like an excellent summer day spot.

The atmosphere is phenomenal & the bar tenders were fast and cool(probably because it wasn’t too crowded). A solid bar/club spot at Paris Las Vegas.

I’d definitely come back again when I visit Vegas and summer is back."
Intrigue Nightclub,"3131 S Las Vegas Blvd, Las Vegas, NV 89109, USA",3.4,110,,(702) 770-7300,+1 702-770-7300,https://www.lavishvegas.com/clubs/intrigue-nightclub.htm,,,CLOSED_TEMPORARILY,"3131 South Las Vegas Boulevard, Las Vegas",85864RGM+JV,3131 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89109 (postal_code),"We had a great private event at Intrigue. It is a great indoor/outdoor space with tiered seating, a dance floor, stage, bars and large display screen.; I had a great experience here, and the only reason I went was to see DJ Marshmello. The lights/lasers and visuals were very beautiful and the decor was lovely. In my opinion, you can tell a lot of thought was put in to making this club aesthetically pleasing. I was able to get a drink pretty quickly once reaching the bar, however I feel this is because I was there early (before 11) which I would advise anyone to be there in line early on before it opens at 10:30. There was a line around the block, but they were definitely prepared for it. Their staff has people go down the line and check IDs and all that long before you even get to the entrance which is genius and made the process nearly seamless. Will definitely be returning. My only problem was the dance floor was too small.; It's fine, good music. $20 drinks.
And like everyone has already mentioned, the security is on power trip. You could tell they were looking for anyone to kick out or not let in.
Be careful, I've had the security physically steal all my cash in the past, and letting​ the other staff know doesn't matter as they are buddies.; I wanted to dance on the stripper poles, but they wouldn't let me just because I'm male. The poles were not being used, yet I wasn't allowed despite a 2:1 female ratio. I want to be sexy too, why can't I shake my ass too? Some girls were up there just taking snapchats, not dancing at all. If you let makes dance, we would appreciate the opportunity.

Boourns.; Really difficult to navigate this club.  Came here on a club crawl and it was super packed.  People seemed stressed out though -- this is the only club out of 7 from our recent trip where I got dirty looks when trying to get through a crowd to the bar.  Eventually just gave up because not having fun and we went and grabbed a quick and much-needed sandwich."
La Jolla Nightclub,"2245 E Flamingo Rd, Las Vegas, NV 89119, USA",4.2,692,,(702) 818-9595,+1 702-818-9595,http://www.lajollalv.com/,"Monday: 12:00 – 5:00 AM; Tuesday: Closed; Wednesday: Closed; Thursday: 10:00 PM – 12:00 AM; Friday: 12:00 – 5:00 AM, 10:00 PM – 12:00 AM; Saturday: 12:00 – 6:00 AM, 10:00 PM – 12:00 AM; Sunday: 12:00 – 6:00 AM, 10:00 PM – 12:00 AM",2,OPERATIONAL,"2245 East Flamingo Road, Las Vegas",85864V7H+Q6,2245 (street_number); East Flamingo Road (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89119 (postal_code),"Vladimir; the host that greeted us and helped us get a table was so amazing. We had a great night because of him! Would recommend coming here for a great time!; Awesome atmosphere for a night out ! VLAD is the best he is very attentive wil be coming back; Honestly one of the best table services we've ever had. We hosted a party for 30 and I liked that we were asked to pay at first (while we were still sober lol) so that way there would be no confusion- especially if you've had a lil but to much to drink by the end of the night. And there were no hidden charges and no trouble with my guests as we have been double charged for guests at other clubs. Hostess were very attentive and with our party size we were given a VIP space. Variety of bottles to choose from, the cubitazo were loved by our guests, and the option of adding hookah was a plus. Highly recommend!!!!!; The age group is for everyone! You will NOT feel excluded, whether you’re in your 20s or your 40s/50s.
The music is a great variety.
I recommend reaching out to Vlad. He was so friendly, and made my night great. He set up my table and bottle service for a smooth process.
100%%% recommend.; Went to La Jolla to celebrate my sister bday. We had the best time. Vladimir was the best VIP host one could ask for. Super attentive, welcoming and very kind. Kino the security was very friendly and made us feel safe, he made sure our section was protected.  All in all we have a great time, everyone was so nice and the music was a vibe all night."
LIV Nightclub Las Vegas,"2777 S Las Vegas Blvd, Las Vegas, NV 89109, USA",3.3,182,,(702) 678-9700,+1 702-678-9700,https://www.livnightclub.com/las-vegas/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 10:00 PM – 4:00 AM; Saturday: 10:00 PM – 4:00 AM; Sunday: 10:00 PM – 4:00 AM,,OPERATIONAL,"2777 South Las Vegas Boulevard, Las Vegas",85864RPQ+MW,2777 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89109 (postal_code),"Overall a very nice and fun night club experience! We got there around midnight and waited ~20mins in line to get in. Even though you can get in for free by being on the guest list and arrive early, it’s totally worth paying $65 for 2 GA tickets to have the reassurance and faster check in.

Two Tito’s drinks were $50 which is expected. The dance floor will get very crowded and you’d have to wait in line to get in, so try to be on the dance floor before the big name DJ starts.; Bought tickets in advanced to see tiesto who did an amazing set and waited less than 20 min to enter into the venue which was nice. Unfortunately if you don’t spend money on a table you will most likely have no view of the DJ/artist. We were also not allowed on the dance floor and kept being sent to different entrances on the floor just to be rejected in the pit area over and over again. I would avoid this club and I wouldn’t go back.  Also it’s Vegas the main artist will not start until after 1 am.; I go to a lot of Vegas nightclubs, first time at LIV.

I was treated well as a single male. I got there ""late"" (12:30ish) not on the guest list, and was able to get in quickly. I got a rum and coke for 24 bucks. The dance floor was ""full"", and they were only letting table wristbands through, but however I tipped the floor bouncer and got in-out privileges. I consider that fair to get up in front after not paying to get in, and not having to stand for 2 hours if I got there at 10:30. YMMV on A-list nights. There is a small walkway behind the tables that people who weren't on the floor could stand in, but that didn't seem like a good view. The lights and sounds were great, and the talent came on at about 1:45 and played until 3. I would go back, but i don't think i would wrangle a group there without a table. It appeared the upstairs tables might have had a tough view from the ceiling lights moving around.; I was way too old for this place being 54! But it was really fun walking around and seeing the beauty of all the design of the light shows, the music was a lot of fun. I was surprised that more young people were not going crazy dancing on the floor. A lot of times they were just standing there drinking their drinks and looking around. The DJ was just great. Sound system is incredibly loud so bring your plugs if you like me! Overall a fun time.; This is a nightclub located in the Fontainebleau hotel and casino. It’s a moderate size with the vast majority of space reserved for table service and three bars on the first floor. It gets extremely crowded - basically shoulder to shoulder on a Friday night - and getting a drink at the bar takes about 15-20 minutes…that is, if you can manage to squeeze your way through the crowd to get to the bar lol"
Marquee Nightclub,"Located Inside the Cosmopolitan, 3708 S Las Vegas Blvd, Las Vegas, NV 89109, USA",3.2,1024,,(702) 333-9000,+1 702-333-9000,https://taogroup.com/venues/marquee-nightclub-las-vegas/,Monday: Closed; Tuesday: Closed; Wednesday: 10:00 PM – 4:00 AM; Thursday: Closed; Friday: 10:00 PM – 4:00 AM; Saturday: 10:00 PM – 4:00 AM; Sunday: 10:00 PM – 4:00 AM,3,OPERATIONAL,"Located Inside the Cosmopolitan, 3708 South Las Vegas Boulevard, Las Vegas",85864R5G+R7,Located Inside the Cosmopolitan (point_of_interest); 3708 (street_number); South Las Vegas Boulevard (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89109 (postal_code),"I quite enjoyed my VIP experience here! I love the location - it’s right on the center of the Strip in the Cosmopolitan. Music could’ve been better especially towards the end, but I had a good time. Staff was really nice overall.; Nice rooftop club with a nice view! Place was pack and I feel the music was a hit or miss depending on what you like. Like any other Las Vegas clubs, the drinks are expensive. My friend had two drinks for $90. I'm not sure or how parking was as we just Lyft there and back.; Went here to a private open bar party. It’s dead center Las Vegas right on the strip! They had great music and loved the “boom box” atmosphere.

The balcony overlooked the strip below which kinda gave me the feel of being in time square but instead in Vegas.

Drinks were good and so was the food. Recommend for private parties or just in general.; Cray-cray good Vegas club experience. Great music from top DJs, handy location in the Cosmo.; Hip place. Ladies on the guest list get free drinks from 10 to 11:30pm. The place is spacious, there are booths with cushioned sofas and sectionals, large bar area where people can stand around away from the dance floor and still dance! Music is hip hop. There are several large TV monitors from floor to ceiling, great psychedelic reels streaming... an area beyond the bar area that's by the pools quickly filled up with the crowd, much more spacious but screened in, super cold on evenings like this but quickly heated up with the packed crowd dancing the night away. You can rent out cabanas, take dip in the pool, come near closing time there are dances in sea life costumes and lights."
"Salón La Quinta, Corozal","HC-04 Box 6641, Corozal, 00783, Puerto Rico",,,,,,,Monday: Open 24 hours; Tuesday: 7:00 AM – 5:00 AM; Wednesday: 7:00 AM – 5:00 AM; Thursday: 7:00 AM – 5:00 AM; Friday: 7:00 AM – 5:00 AM; Saturday: 7:00 AM – 5:00 AM; Sunday: Closed,,OPERATIONAL,"HC-04 Box 6641, Corozal",77CM8M5H+WX,Corozal (locality); Dos Bocas (administrative_area_level_2); Corozal (administrative_area_level_1); Puerto Rico (country); 00783 (postal_code),
"Salón La Quinta, Corozal","7MVV+8MC, Corozal 00783, Puerto Rico",4,4,,,,,,,OPERATIONAL,7MVV+8MC,,7MVV+8MC (plus_code); Palos Blancos (administrative_area_level_2); Corozal (administrative_area_level_1); Puerto Rico (country); 00783 (postal_code),; ; ; 
Media Luna Beach,"Media Luna Beach, Vieques 00765, Puerto Rico",4.7,161,,,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,Media Luna Beach,,Media Luna Beach (natural_feature); Puerto Real (administrative_area_level_2); Vieques (administrative_area_level_1); Puerto Rico (country); 00765 (postal_code),"Absolutely best beach. Lots of marine life. Great snorkeling right to the shore. Crystal clear water and almost no current. Very few people.; Lovely beach with calm water, silky soft sand, and great hammock spots. Some sand burrs, ants, and the road in is pretty fun in a sturdy golf cart!; Very weedy on the shore now (November 2023) which smells a little. It’s pretty easy to see that this is a very beautiful beach when not overcome with weeds.; One of the most beautiful beaches on earth. Calm like an extra large warm bath.; Clear and shallow waters with soft white sand. A little further in than the other beaches but worth the extra minutes it takes to get there."
Sailh's Paradise Horse Riding,"Llave, Vieques 00765, Puerto Rico",5,254,,(939) 281-0169,+1 939-281-0169,http://horseridingvieques.com/,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: 8:00 AM – 4:00 PM,,OPERATIONAL,,77CP3FWW+GJ,Llave (administrative_area_level_2); Vieques (administrative_area_level_1); Puerto Rico (country); 00765 (postal_code),"We did an early morning tour and it was just the 3 of us, Jeremy was our guide and the BEST!!!  We had all different experience levels and he made everyone feel safe, the views and the tour was AMAZING!!  We all talked about it all day after and he also referred us to some great restaurants and other tours to take which also did not disappoint.  We will definitely be back and ride with Jeremy again!!!; I had an extraordinary experience today at Sailhs Paradise Horse back Riding. Our guide, Jeremy, was exceptional, and we truly couldn't have asked for a better tour. He meticulously walked us through each step of guiding the horses, ensuring we felt confident and comfortable. The journey led us to breathtaking sights, including a stunning beach with striking jet black sand and the most vibrant blue water I have ever encountered. It was a remarkable adventure that I will cherish for years to come!; We booked the Black Sand Beach tour for July 14th, and it was an incredible experience. The ranch had more than just horses; there was also a parrot and a donkey.

The route took us through a beach, a black sand beach, forests, and roads, with some sections going through the sea. Even though it unexpectedly poured rain and we couldn't take many pictures, it was still a very unique experience and definitely worth it.

Our guide, Jeremy, led us the whole way. He was very attentive, patient, and humorous, and he pointed out sights along the way. At the end, when we couldn't get a taxi, he and his colleague gave us a ride in their pickup truck and recommended great restaurants. They were super nice! I highly recommend Sailh’s Paradise Horse Riding and our guide, Jeremy!; Great experience here. Jeremy was fun, stayed comfortably in charge and kept everything safe and enjoyable. Offered to take lots of pictures for us and you can see he has some great spots for photo ops. Highly recommend taking the tour.; We headed to do this mini adventure not really knowing what to expect , let’s just say pictures do not do this experience justice .. Jeremy and Licha were our tour guides , they were so patient , thorough and helpful. They made sure we were all comfortable with the horses , during the tour Jeremy and Licha made sure all the horses were behaving and that we were all doing okay. My family felt safe and really enjoyed this beautiful horse back riding tour along the beach and pathways. In addition they were great photographers and captured many memories for our family! Highly recommend to everyone!"
Almendros Disc Golf Park,"PR-200, Vieques 00765, Puerto Rico",4.8,10,,,,https://almendrosdiscgolf.com/,,,OPERATIONAL,Puerto Rico 200,77CP4FGG+M9,Puerto Rico 200 (route); Mosquito (administrative_area_level_2); Vieques (administrative_area_level_1); Puerto Rico (country); 00765 (postal_code),"Haven’t tried playing disc golf here yet but it’s a great spot to watch the feral horses. Watch out for the ant hills though.; An absolute blessing. Came in with no expectations, and found our favorite disc golf course we had ever played. We've had the ability to play around 50 courses in the US & this one takes the cake for an all around experience. Thank you to those that take care of the course, you gave us a round we will never forget. If you are in Puerto Rico & play it's an absolute must.; Vieques is a pretty special place, and for anyone who plays Disc Golf this course is the cream on top. Sure, there are fancier courses, courses with bigger budgets, etc. But this is a unique course, maintained by volunteers who obviously love the job, and surrounded by an amazing environment. The fact that there are wild horse hazards is unique in the world, as far as I know. 🤓 And the views are simply beautiful. I could spend every day of a vacation at the nearby beaches, followed by drinks at the local rum distillery (and food truck with the best fish tacos I've ever had!), and this Disc Golf course. I can't wait to visit again!; Fun, variable course that's maintained by a small group of local disc golf enthusiasts.  The first few holes get you warmed up for the more wooded holes.  Most have generous fairways, but the undergrowth is insanely thick if you're not accurate with your shots.  Unique extra features include wild horses that feed on the natural mango trees and a distillery next to the course that offers tastings. Check Udisc for a map of the course and local contact information.; Fun playing disc golf with the horses and getting to see a great ocean view was definitely a bonus. Although I didn't throw when horses were in the way because I'm not good enough to not hit them, it was still a cool experience."
