Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Cecil's Package Store,"916 S Davis Ave, Cleveland, MS 38732, USA",4.4,26,,(662) 843-4907,+1 662-843-4907,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: Closed,,OPERATIONAL,"916 South Davis Avenue, Cleveland",865FP7MM+79,916 (street_number); South Davis Avenue (route); Cleveland (locality); Bolivar County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 38732 (postal_code); 3942 (postal_code_suffix),"Great group of guys behind the counter, really making everyone  feel like a valued customer everyday.; Fast and friendly staffing great place to get your liquor beverages; Owner of the store made racist comments while we were inside. Won't return.; Great wine selection and friendly folk; Great deals daily. And friendly staff"
Lee Street Package Store,"500 S Davis Ave, Cleveland, MS 38732, USA",4.6,60,,(662) 843-9722,+1 662-843-9722,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: Closed,,OPERATIONAL,"500 South Davis Avenue, Cleveland",865FP7QM+GG,500 (street_number); South Davis Avenue (route); Cleveland (locality); Bolivar County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 38732 (postal_code); 3948 (postal_code_suffix),"It's been a minute since my last visit, and as expected, like everything else locally, prices have increased. Sits right on the corner of Highway 61 and Lee Street, where traffic is coming from all directions. Be careful parking. My advice is to shop around.; Good service,  good prices & very good selections; Great people very 👍 nice; I Love This Place!! I drive 30 minutes to go to this store!! They have everything and always Stocked unlike Clarksdale!!!; Clean liquor store....very few snacks. Beer, liquor, cigarette. Staff are friendly and helpful. Great place to shop for all you party beverages."
Vandy’s Liquor,"401 Hague Ave, Jackson, MI 49203, USA",3.5,13,,(517) 788-8051,+1 517-788-8051,,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 9:00 AM – 11:00 PM,,OPERATIONAL,"401 Hague Avenue, Jackson",86JQ5JV4+HJ,401 (street_number); Hague Avenue (route); Vandercook Lake (neighborhood); Jackson (locality); Jackson County (administrative_area_level_2); Michigan (administrative_area_level_1); United States (country); 49203 (postal_code),"My people have been and will be got different kinda love for this store💯💯💪; My experience as a customer is I get what I come in for, no complaints...no small talk, business only, no problem; Terrible customer service (besides the owner) , not to mention a little girl running around in the LIQUOR store?? And 60% + of their vape sales are underage. Very dissatisfied!; The counter people suck they are very disrespectful  never again will I stop here; The employees are so disrespectful!! I will never shop here again!!"
Gurney's Harbor Bottle Shop,"215 E Main St, Harbor Springs, MI 49740, USA",4.8,196,,(231) 526-5472,+1 231-526-5472,http://gurneysbottleshop.com/,Monday: Closed; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"215 East Main Street, Harbor Springs",86QQC2J6+3X,215 (street_number); East Main Street (route); Harbor Springs (locality); Emmet County (administrative_area_level_2); Michigan (administrative_area_level_1); United States (country); 49740 (postal_code); 1511 (postal_code_suffix),"Quaint little bottle shop that’s family-owned and operated. Their claim to fame is their made-to-order deli sandwiches. Their bread (baked in-house) is potentially the best I’ve ever had on a deli sandwich.

Gurney’s is so popular in the area that during peak summer months, you should plan on getting there around 11am if you don’t want to wait in a 30+ minute line that goes out the door. NO TOMATOES, so don’t ask! Trust me, you won’t miss ‘em.; When you see a line of people out the door, it's probably pretty good!

Gurney's is pretty good and then some! Sandwiches were made to order with generous portions of fresh ingredients on thick bread.  Delicious!; Pick up a sandwich and have a picnic.  Do not let a long line intimidate you as it moves along pretty fast... WORTH IT!; I always have great things to say about Gurney’s! Amazing sandwiches, friendly faces. The bread is wonderful, too.; A popular sandwich stop for good reason! Bread tastes fresh and food tastes great. The Train Wreck seems to be a crowd favorite. For those who like a little ""zing"", ask for spicy pepper cheese, banana peppers and dijon mustard."
Sunflower Cut / Rate Liquor,"Quiver St, Sunflower, MS 38778, USA",,,,,,,,,OPERATIONAL,"Quiver Street, Sunflower",865FGFR7+W2,Quiver Street (route); Sunflower (locality); Sunflower County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 38778 (postal_code),
Briarwood Mart Wines & Spirits,"4949 Old Canton Rd, Jackson, MS 39211, USA",4.7,70,,(601) 956-5108,+1 601-956-5108,http://briarwoodwines.com/,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: Closed,,OPERATIONAL,"4949 Old Canton Road, Jackson",864F9V83+4F,4949 (street_number); Old Canton Road (route); Jackson (locality); Hinds County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39211 (postal_code),"My grandfather, my father, and now always used this convenient spot. I would describe this as a boutique type of store.
And other words  ,you have Lowe’s Home Depot to go buy a hammer if you like. Then again, you can go to your local corner Ace Hardware store where they know your name and and would you like to drink and probably would have it out for you on the counter before you got to the front door. This is the ace of liquor stores out on the counter probably for you before you walk through the door.; Beautiful selection of wines and liquors, including many from lesser-known countries and smaller companies. Knowledgeable staff.; Excellent customer service, very knowledgeable staff, great selection. The whole staff is very focused on customer service. 👏 This is my go to place when I have questions or looking for something hard to find.; My father's 70th birthday is coming up next month. I've been searching for weeks for a specific 18 yr old single barrel bourbon with no luck. Everyone I spoke with told me I would have better luck hitting a unicorn with my truck.
That is, until I contacted Briarwood Mart Wines & Spirits. Thanks to Nathan & his staff, I can proudly mount that unicorn on the hood of my truck!!!
The customer service & the correspondence was above and beyond  my expectations. I HIGHLY recommend Briarwood W & S.
Thanks again!

~Ryan Roberts; Great selection but more importantly excellent service. Always helpful and knowledgeable. Like they WANT you to find what you're after! A 1st for me 😂"
Jerry's Express,"2998 W Russell Rd, Tecumseh, MI 49286, USA",4.6,54,,(517) 423-3950,+1 517-423-3950,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,,OPERATIONAL,"2998 West Russell Road, Tecumseh",86HRX2RP+V5,2998 (street_number); West Russell Road (route); Tecumseh (locality); Lenawee County (administrative_area_level_2); Michigan (administrative_area_level_1); United States (country); 49286 (postal_code); 8752 (postal_code_suffix),"Great store, I will always support Jerry's as long as I live in Tecumseh because it is one of the last remaining great old grocery stores to shop And see the vintage images of the cattle intake and butcher area mixed with new technology giving me a real nicely priced neat  shopping experience.   Note: (The best Meat prices hands down pretty much anywhere.).; Jerry's is a nice, convenient grocery store.  It's size is small, that it's great for those who can't do alot of walking.  I find their overall prices higher that the big box grocery stores.  What I like to get at Jerry's is their meat which is superior and their deli is fantastic.  They have wonderful ready made snacks and sandwiches to pick even deviled eggs.  Their egg salad by lb. is my favorite you can get anywhere.  In the front of the store they have a little cart with 1 - 2 serving size portions of hot food.  I just tried the chicken and biscuit.  It was really good.  They have a nice selection of to go beverages also, I was able to get coconut water.  It seems fast food resturants keep raising their prices.  I'm going to stop by Jerry's this summer for lunch and snacks.; The lady behind the counter was very nice we were only there a few minutes but a friend of mine used to own that it was called George's Market I painted this house wiring then I ended up getting 12 houses on the same street by the country club in Tecumseh because of it; Carol and, Jenny who work here are thee best worker's this company has working for them at this time. When I come in and, get what I need they are there to assist me with what I need or, offer a idea to use. If Carol or, Jenny are up for a rise please give them a big rise. I do hope Carol and, Jenny hang around this company for some time.; I don't know who the little short guy is that thinks he's a badass wearing his little hip gun but 40 years I think I would go ahead and change over to somewhere else thank you buddy"
Olde Town Fine Wines & Spirits,"622 U.S. Hwy 51, Ridgeland, MS 39157, USA",4.8,12,,(769) 300-4284,+1 769-300-4284,https://www.facebook.com/Oldtownfinewines/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: Closed,,OPERATIONAL,"622 U.S. Highway 51, Ridgeland",864FCVPG+45,622 (street_number); U.S. Highway 51 (route); Ridgeland (locality); Madison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39157 (postal_code); 2572 (postal_code_suffix),"They had everything I went in for.😁
The customer service was good, he helped carry the bottles to the counter.; Convenient location, easy in easy out. This store has competitive prices. The staff is very friendly and if you're looking for something in particular they can get it for you. I recommend visiting this liquor store. Well stock shelves and cheap prices gives this store five stars.; The customer service was great, he helped carry my requests to the counter.
Jose Cuervo GOLD and Margaritas; Best place to buy your drinks from. Very nice staff and great prices; Good people here with good prices."
Bacon's Wine & Spirits,"308 Main St, Northborough, MA 01532, USA",4.4,54,,(508) 393-2134,+1 508-393-2134,http://www.baconspirits.com/,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 6:00 PM,,OPERATIONAL,"308 Main Street, Northborough",87JC89HJ+6C,308 (street_number); Main Street (route); Northborough (locality); Northborough (administrative_area_level_3); Worcester County (administrative_area_level_2); Massachusetts (administrative_area_level_1); United States (country); 01532 (postal_code); 1638 (postal_code_suffix),"Krystal is very good at what she does.  5 stars everyday.; Charlie oversaw the drinks for my August 2023 wedding. His team was superb, making the best drinks ever and procuring the wines that we had selected. Everyone had the party was raving about the bar. Thank you, Charlie!; Amazing place! For a small store it carries quite a selection of liquor, wine and beer. Huge selection of Craft Beers, local and from across the country. Staff is well informed about stock, location and tastes and provides a friendly and helpful atmosphere.; I was on the verge of a major life problem as my favorite pumpkin beer was GONE from the couple of places that carries it around us.  I finally located it here and called, they put a case aside for me and I went the next day to pick it up.  The woman who took my call and then rang me up the next day deserves some sort of trophy... She saved both my fall and winter seasons of semi-sanity...; Whether the N""Boro or Hudson location.. Bacon's is the best non-big box store to conveniently grab your drink of choice. Great family run local biz executed with pride and great service.  Excellent and deep selections...not your 'Daddy's packy'...you won't be disappointed or walk out empty handed."
Bill & Carol's West Side Grocery,"523 Charlevoix Ave, Petoskey, MI 49770, USA",4.7,267,,(231) 347-2741,+1 231-347-2741,http://billandcarols.com/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 9:00 PM,,OPERATIONAL,"523 Charlevoix Avenue, Petoskey",86QQ929J+XG,523 (street_number); Charlevoix Avenue (route); Petoskey (locality); Emmet County (administrative_area_level_2); Michigan (administrative_area_level_1); United States (country); 49770 (postal_code); 2205 (postal_code_suffix),"I wanted to like this place, I really did. But there was a cockroach under the sticker of my homemade Twix cheesecake. Omg I was so excited to eat it too. My boyfriend and I went in because we saw the good reviews. He got a burger and I got a sandwich along with some chips and cookies and some other snacks ($43 worth). After we received our sandwiches from the deli counter, I noticed a cockroach above the cookies. Ugh I was so disappointed. I tried to think about how many restaurants I’ve eaten at that have cockroaches that I have never noticed. I tried to eat my sandwich. I really did. We threw the stuff out. I was checking over our other snacks we got from there and saw the cockroach under the deli sticker of the Twix cheesecake (pictured). I know both of the bugs I saw were cockroaches, I unfortunately know what cockroaches look like. I called the store immediately when I saw the second cockroach because at that point I didn’t even want to eat the packaged lays chips I bought. I told the woman the story and asked if I could get my money back. The woman said “yes” and nothing else, she did not sound shocked at all, nor did she question me. Anyways, when we got to the store, the woman at the register told me to show her where I saw the roach. I showed her, and I also showed her the one under the sticker. She barely looked at the sticker and told us that it’s probably a piece of peppercorn or spice from the deli. I assured her that I have great eyesight, I know what a cockroach is, and even if it wasn’t a cockroach (it was), there’s no denying that it was a bug of some sort. Definitely undeniably NOT a peppercorn/spice. The woman told me she’s there everyday and never has seen a cockroach… Based on the state of the store and the TWO that I saw, I highly doubt it, or she needs to visit an optometrist. Not sure how the health department hasn’t done something. At the end of the day, we got all our money back, even though she questioned if we wanted a refund for the whole order… Umm yes? We do? Cockroaches are not to be messed with. Stay clear unless you’d like an extra protein surprise 😊; Best “Home Town Deli” ever! Exceptional humans who help their community & literally the best sandwiches ever! I recommend to everyone & they always go back!; Fast, friendly, affordable. Delicious, made to order deli sandwiches and salads. Perfect for grabbing a bite to pack while exploring the the region. We always try to support the local economy when road tripping. They were so good, we went back for second day. Give them a try.; I had never thought about Bill & Carol's for lunch, but I would hear from others how great it is. I make it a priority now if I'm on that side of town. They always have a lunch special, or you can just order off their menu with a variety of condiments for everyone. I love they have jalapenos to add to my sandwich.  Prices are great, your dollar goes a long way and all the homemade cookies are to die for.  Check them out!; Owned by local folks for 60 years, the market has exceptional service.  Very friendly and helpful, they have a huge selection of beer, wine, and liquor, a fantastic deli, and are committed to making your shopping experience a delight.  5+ stars."
Mike Mini Market And Liquor Store,"960 Av. Constitución, Arecibo, 00612, Puerto Rico",4.9,11,,,,,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 9:00 AM – 10:00 PM,,OPERATIONAL,"960 Avenida Constitución, Arecibo",77CMF766+9G,960 (street_number); Avenida Constitución (route); Arecibo Pueblo (sublocality_level_1); Arecibo (locality); San Luis (administrative_area_level_3); Arecibo (administrative_area_level_2); Arecibo (administrative_area_level_1); Puerto Rico (country); 00612 (postal_code),Loving it.... nothing to complaint about.... great people; Nice place to drink; Very good place to have a good time; VERY GOOD PLACE; I love it...excellent service
Licorería El Alambique,"5 Calle B, Arecibo, 00612, Puerto Rico",4,1,,(787) 880-1202,+1 787-880-1202,,,,OPERATIONAL,"5 Calle B, Arecibo",77CMF772+Q3,5 (street_number); Calle B (route); Hato Abajo (sublocality_level_1); Arecibo (locality); Hato Abajo (administrative_area_level_2); Arecibo (administrative_area_level_1); Puerto Rico (country); 00612 (postal_code),
Andover Wine & Spirits,"405 N Andover Rd, Andover, KS 67002, USA",4.4,111,,(316) 733-1833,+1 316-733-1833,,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 10:00 AM – 8:00 PM,,OPERATIONAL,"405 North Andover Road, Andover",8694MVV7+2P,405 (street_number); North Andover Road (route); Andover (locality); Bruno Township (administrative_area_level_3); Butler County (administrative_area_level_2); Kansas (administrative_area_level_1); United States (country); 67002 (postal_code); 9685 (postal_code_suffix),"They have good selection of wines that you would want for dinner.  I also prefer to pay the part of the sales tax that goes to Butler County and Andover since I live in Andover.  The staff there has always been great.; One of my go to stores. Always a great experience. Another fantastic find...have to go back because I forgot to get what I went in for! Such a fantastic selection!

Friendly staff, great selection, and a large friendly dog to greet customers. This place is lacking nothing. So thrilled with an allocated find today!; The people are friendly, and the selection is good, however my one complaint is pricing is not always current. There will be one price on the sticker in front of the selection on the shelf, and when you get to the register it is higher. They always push it off as O well we just haven’t updated the computer yet, but it happens all too frequently.; The most amazing Staff on hand to help with all of your drankin' needs! Excellent  selection, second only to the service!; I wish the people that work there were a little friendlier. Also when it is evident that you need help carrying everything out it would be nice if they would offer instead of having to ask or making a second trip. Shopping carts within the store would be nice."
Highlands Ranch Wine & Spirits,"9455 S University Blvd, Highlands Ranch, CO 80126, USA",4.3,44,,(303) 683-0444,+1 303-683-0444,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,,OPERATIONAL,"9455 South University Boulevard, Highlands Ranch",85FQG3V3+Q7,9455 (street_number); South University Boulevard (route); Northridge (neighborhood); Highlands Ranch (locality); Douglas County (administrative_area_level_2); Colorado (administrative_area_level_1); United States (country); 80126 (postal_code); 4976 (postal_code_suffix),"I've been shopping here since 2020. The owner is really cool and I appreciate how they will stock personal request items of regulars. They also are always helpful if you want to learn about a product or get a recommendation. It also doesn't feel like a creepy or sketchy liquor store. The variety of options, presentation, and most importantly the outstanding staff is why I keep coming back.; This is the cleanest and most organized liquor store in the area. They have a great selection and competitively priced. Stop by here for your beer and wine purchases.; This has to be the most expensive liquor store in the area. Decent selection and very friendly owner, but it’s worth driving a few more minutes to save 20-30%.; I’m not sure why anyone would choose to pay 30% more for a terrible selection but this liquor store literally has 1/10th the selection of Total Wine and 30% higher prices. Not sure how they stay in business.; This place is a hidden gem in Highlands Ranch. They have an excellent curated selection of alcohol, not just your standard brands. Our go-to spot for dropping by for a bottle of bourbon or Drizly delivery."
"Davidsons Beer, Wine & Spirits - Highlands Ranch | Liquor Stores Littleton | Centennial","5555 Boatworks Dr, Highlands Ranch, CO 80126, USA",4.7,1436,,(303) 224-0444,+1 303-224-0444,https://www.davidsonsliquors.com/,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 9:00 AM – 7:00 PM,,OPERATIONAL,"5555 Boatworks Drive, Highlands Ranch",85FQH38G+7F,5555 (street_number); Boatworks Drive (route); Highlands Ranch (locality); Douglas County (administrative_area_level_2); Colorado (administrative_area_level_1); United States (country); 80126 (postal_code); 6100 (postal_code_suffix),"I wish I could give a negative one. Ordered on door dash, but as stated davidsons delivers their own liquor. The driver didn't read my instructions and never asked for my ID. He shrugged and left. Terrible.; Place sucks. Rude service. No help carrying several cases to car. Sure miss Lucas. Will try another store as we typically purchase 3 cases of wine each time. Husband is disabled but when we asked for help putting cases in the car got a “deer in the headlights “ look from the cashier. Had to ask another customer to load the 3 cases in car for us. Disappointed; Centennial store - Jen is absolutely amazing! Very personable and goes out of her way to help customers. Truly a very valuable asset to the business. Josh and Jason are also great! They remember their customers and aren’t afraid to strike up a short conversation with you. Wonderful guys and also valuable assets. I hope the business takes great care of ya'all just as you take care of your customers!; Can I just tell you, if you order delivery from Davidsons you’re in for a real treat! If Steve delivers for you, you will meet the most charming, kind, funny man in the industry. I really enjoy chatting with him when he delivers for me and I recommend Davidson’s Highly  for this reason!; This is a very large store with a huge selection.  They had what I was looking for, which most liquor stores carry.  The staff were all very friendly and helpful!"
Sheridan Fine Wine & Spirits,"65 Sheridan Boulevard #2426, Lakewood, CO 80226, USA",4.1,205,,(303) 274-0908,+1 303-274-0908,,Monday: 8:00 AM – 12:00 AM; Tuesday: 8:00 AM – 12:00 AM; Wednesday: 8:00 AM – 12:00 AM; Thursday: 8:00 AM – 12:00 AM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 12:00 AM,,OPERATIONAL,"65 Sheridan Boulevard #2426, Lakewood",85FPPW9W+4H,#2426 (subpremise); 65 (street_number); Sheridan Boulevard (route); North Alameda (neighborhood); Lakewood (locality); Jefferson County (administrative_area_level_2); Colorado (administrative_area_level_1); United States (country); 80226 (postal_code); 2426 (postal_code_suffix),"Ordered at 8:30 last night when the hours posted said they closed at midnight.  Order was never acknowledged so I called and got no answer.  This morning Drizly’s website says the order was delivered at 11:59 last night.  It was not.  You can bet I got charged for it though.  This place deserves zero stars.  Scum of the Earth.; Guy that works there in the evenings is always nice and they have an amazing variety and selection of vapes. my go-to now!; Visited this store for a bottle of bourbon priced $129.99 on Drizly. Their shelf price was $199.99. I showed the women and man in the store the price on Drizly. The women then called the store manager. He would not honor their price on Drizly. The man then made a joke about me to my face, and I told it wasn’t funny and he shouldn’t be making jokes about customers to their face.This is a classic ‘bait & switch’ scam. Beware!; Sign outside said Jamison 41.99. Inside it’s 49.99. The nice lady asked the boss and he said the sign is broken and then told me to go somewhere else. Very rude and obviously he hates his store. Everyone else was nice. I wouldn’t spend a dime in this store ever. Classic bait and switch. If the sign is broke easy fix.  Flip the breaker. Sign isn’t broken; Selection is amazing. I don't particularly like being watched as if I'm stealing stuff though... But I get it. Maybe it's just the area or something. But if you're looking for something they probably have it"
Walgreens,"Plaza Victoria, PR-2 Km 129.7, Aguadilla, 00603, Puerto Rico",4.1,95,,(787) 882-8044,+1 787-882-8044,https://www.walgreens.com/locator/walgreens-carr+#2+km+129.7-aguadilla-pr-00603/id=177,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,OPERATIONAL,"Plaza Victoria, Puerto Rico 2 Km 129.7, Aguadilla",77CJCR5W+MM,Km 129.7 (subpremise); Plaza Victoria (point_of_interest); Puerto Rico 2 (route); Aguadilla (locality); Victoria (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"They are  very friendly and helpful; The worst walgreen in Aguadilla👎 the employees was so rude nd ignorant nd also the manager.... never bk there again never never never; There is always a wait for the Pharmacy!! It's horrible. They need more staff. Most of the staff members look miserable. And I hear this from everyone.; If I could give less than a star I would...horrible staff. Lady didn’t know how to work computer, she claimed that our pictures had already been taken, she then found them on top of the counter and had a horrible attitude. We asked why she couldn’t find our order she said that someone had put the wrong label but the label clearly said my name, she also blamed her co worker. The first place you look for the picture orders is on top of the counter with every other picture order. Didn’t even say sorry for the horrible attitude she had... Walgreen get better staff if you want to sell.; Besides the one by BQN on right side of road in church's shopping center it's the last place to stop in before Rincon and get supplies for your rental. Such as coffee, milk, cereal and whatever you may need waking up before the bakeries and econo opens."
Almacén Tito Areizaga Inc.,"FVH2+24 Camaceyes, Aguadilla, Puerto Rico, Aguadilla, Puerto Rico, Camaceyes, Aguadilla 00603, Puerto Rico",4.6,96,,(787) 891-5473,+1 787-891-5473,https://www.facebook.com/AlmacenTAreizaga/,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"FVH2+24 Camaceyes, Aguadilla, Puerto Rico, Aguadilla, Puerto Rico, Camaceyes",77CJFVH2+34,Camaceyes (locality); Camaceyes (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),you really find everything you need. You can also call and ask before you go👌🏻; Always friendly and great service!  Good selection as well; Excellent service and good products.; Poeple there are very nice and great customer service the place could use a little bit more of love but other than that its great and its cheap; Any time I have a event I go to pickup napkins plates and stuff
Walgreens,"17705 PR-2, Aguadilla, 00603, Puerto Rico",3.5,80,,(787) 819-3930,+1 787-819-3930,https://www.walgreens.com/locator/walgreens-17705+carr+2-aguadilla-pr-00603/id=15543,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,2,OPERATIONAL,"17705 Puerto Rico 2, Aguadilla",77CJCVV3+78,17705 (street_number); Puerto Rico 2 (route); Aguadilla (locality); Caimital Bajo (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"They never have enough cashiers.  The line to check out is slow and long.; More than one hour to pick up medication at the service car window. They don’t have anybody there and keep saying someone’s will be with you shortly and nobody showed up for another 30 minutes.; You can get anything here and very close from home. It has a good and safe parking garage.; Very organized and clean, but understaffed. Only two cashiers for a single line of twelve people. I also want to report pharmacist Enid and pharmacy technician Jessica for lack of manners. They were very disrespectful towards my grandmother and me. Such inconsiderate behavior shouldn’t be tolerated.; If I could give it a 0 I would. The doctor at the hospital 3 blocks away sent over an electronic prescription 6 hours ago and Walgreens did not get it. Instead of calling the doctor to work it out they made me call the the doctor who made me go back to the hospital. After coming back with the paper script they told me to come back in half hour. I shopped the store for 25 minutes and when I checked in they said the insurance was having problems. Once they tried again it went through and was told it would be another 15 minutes. I asked why didn’t anyone call me since they had the phone number on the script and on my file and the response was I didn’t help you. Translation I don’t care. Wow they are really terrible here."
Añasco Liquor Store,"7VQ4+445, Añasco, 00610, Puerto Rico",4.7,109,,(787) 826-4787,+1 787-826-4787,,Monday: 7:00 AM – 5:00 PM; Tuesday: 7:00 AM – 5:00 PM; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: 7:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"7VQ4+445, Añasco",,7VQ4+445 (plus_code); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Large warehouse for food and drink. Selection and prices are decent. Not your usual grocery store, you can buy in bulk here. We found this place because we were looking for a store that sold wine. The Selection was limited, mostly hard liquor was available, but we did find something.; The only bad which isnt that bad thing was that it was a bit confusing to get there (for a first timer) but besides that great sevice and they had plenty of things to choose from. Highly recommend.; Friendly staff, great prices; An awesome place if you are looking for bar supplies!; Good service and prices."
Rafys Convenience Store,"hm27-hm28 PR-417,, Aguada, 00602, Puerto Rico",4.5,16,,,,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"hm27-hm28 PR-417,, Aguada",77CJ9RCP+9G,Aguada (locality); Guanábano (administrative_area_level_2); Aguada (administrative_area_level_1); Puerto Rico (country); 00602 (postal_code),Awesome bar! Great people.; Good store; Nice; Super; Good place to buy animal food and you can also have a drink...
