Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
TotalEnergies Barrio Aguacate,"Route 110, 4 Barrio Calero Km 4, Aguadilla, 00603, Puerto Rico",4.1,95,,(787) 890-1246,+1 787-890-1246,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"Route 110, 4 Barrio Calero Km 4, Aguadilla",77CJFVMQ+HJ,Km 4 (subpremise); 4 (street_number); Barrio Calero (route); Aguadilla (locality); Aguacate (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"It's okay. It's a reliable gas station but the clerk wasn't too friendly and the prices weren't that cheap.; Convenient location for those working in the area. The store is well supported; Good place for a quick bite; Good place for gas, lottery and snacks.; Best pastry and best service"
Ultra Top Fuel,"Guatemala,, 9X4X+M47, San Sebastián, 00685, Puerto Rico",4.6,115,,(787) 280-9494,+1 787-280-9494,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"9X4X+M47, Guatemala,, San Sebastián",,9X4X+M47 (plus_code); San Sebastián (locality); Guatemala (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Local stop for gasoline. The attendant greeted us with a smile and assisted with directions. Price of gasoline was competitive. Clean area.; The prices are okay at least gasoline is good and staff are very good to Very gud 👍 keep up the good work!; always go to this station good service very peaceful place, not like other gas station in the night is full of people drinking and making noise. this gas station in the night is perfect place to stop and go.; The 2nd best gasoline price in town.  The staff was friendly and the bathrooms were clean.; Good quality fuel and good selection of snacks and beverages"
Texaco,"C474+C5W, Piedra Gorda, Camuy 00627, Puerto Rico",4.7,68,,(939) 284-2126,+1 939-284-2126,,Monday: 5:00 AM – 10:00 PM; Tuesday: 5:00 AM – 10:00 PM; Wednesday: 5:00 AM – 10:00 PM; Thursday: 5:00 AM – 10:00 PM; Friday: 5:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"C474+C5W, Piedra Gorda",,C474+C5W (plus_code); Piedra Gorda (locality); Piedra Gorda (administrative_area_level_2); Camuy (administrative_area_level_1); Puerto Rico (country); 00627 (postal_code),"This Texaco has way more inside than your normal gas station.; Quick and clean Great prices no waiting on line.; Quick in and out for gas. Clean station.
If you found this review helpful give a 👍.; good prices good service; I'm glad you exist"
Gulf,"837F+4CF, Juncal, San Sebastián 00685, Puerto Rico",4.5,25,,,,,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"837F+4CF, Juncal",,837F+4CF (plus_code); Juncal (locality); Juncal (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),my 5 star go to the view best of here is the view only lucky one; My local spot to grab some smokes and a crank on the old slot machine 🎰; Excellent full Service Gas Station; Great price; Good
Gulf,"Cam Carretas, Aguada, Rincón 00677, Puerto Rico",4.5,91,,,,http://www.gulfoil.com/,,,OPERATIONAL,"Camino Carretas, Aguada",77CJ9P6X+6V,Camino Carretas (route); Aguada (locality); Puntas (administrative_area_level_2); Rincón (administrative_area_level_1); Puerto Rico (country); 00677 (postal_code),"The best local fast station/hangout! They have all of the last minute conveniences that you need! They have a small selection of grocery items, snacks, household items….a little bit of everything….and they finally sell alcohol which is awesome!!! I Renee the first day they had beer for sale! I couldn’t believe my eyes!! They are open 24 hours a day all year long which is amazing and Staff is always super friendly!; The people that work there are nice and friendly. You can go there 24hr always open and they have almost everything you could need; They are very courteous people and they can speak both languages and they also sell groceries.; It's good, why do they have to be so difficult with the gas prices. I understand in gallons better lol it was a good experience.; Service was great and had everything I needed."
TotalEnergies De Lucas,"Carretera #2 KM 120.0, Aguadilla, 00603, Puerto Rico",4.5,153,,,,,Monday: 5:30 AM – 9:00 PM; Tuesday: 5:30 AM – 9:00 PM; Wednesday: 5:30 AM – 9:00 PM; Thursday: 5:30 AM – 9:00 PM; Friday: 5:30 AM – 9:00 PM; Saturday: 6:30 – 9:00 PM; Sunday: 7:00 AM – 7:30 PM,,OPERATIONAL,"Carretera #2 KM 120.0, Aguadilla",77CJFW22+7F,Aguadilla (locality); Caimital Alto (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"I actually went to TotalEnergie to get my car inspection. The tech was super friendly, knowledgeable, and repeated the instruction until I understood them. Great tech.; Always buy my gas there, because there very nice and a little cheaper than others.; Very barebones gas station not alot of snacks to choose from but gasoline is cheap here.; They have all kinds of beberages.non alcohol.beers. wine and hard liquiour; Good place and the lower gas price in the zone"
TotalEnergies Barrio Corrales,"Carr. 459 km 3.0 Barrio, Esteves 1, Aguadilla 00603, Puerto Rico",4.4,59,,(787) 882-1432,+1 787-882-1432,https://totalenergies.com.pr/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,Carr. 459 km 3.0 Barrio,77CJFV7F+8J,Corrales (administrative_area_level_2); Esteves 1 (neighborhood); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"Its got the usual gas station amenities and supplies. Only downside is that there isnt frozen food like burgers or hot dogs and all those gas station foods. And gas is usually expensive in this chain of gas stations.; Best gas station around!; Great service always friendly and kind.; This place sold gallons of water in the hurricane for 2$, also the owner always told customers he will receive gasoline for a day just to sell stuff knowing he will not receive it that day.; Great customer service"
Puma Energy,"F5MJ+M2X, PR-2, Hatillo, 00659, Puerto Rico",4.4,271,,,,http://www.pumaenergy.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"F5MJ+M2X, Puerto Rico 2, Hatillo",,F5MJ+M2X (plus_code); Puerto Rico 2 (route); Hatillo (locality); Hatillo (administrative_area_level_2); Hatillo (administrative_area_level_1); Puerto Rico (country); 00659 (postal_code),"Used to use get gas here often because I could pay at the pump but they recently removed the QR codes at the pump, so that is no longer an option.  Won't be returning.; They disabled and removed the QR Codes so you can't pay with the app.; Love this gas station. The lady attendant was very nice & wished my child a happy birthday since we were on our way to celebrate!; Fast service and courteous employees.  Big gas and diesel areas. Many pumps and competitive prices.; Great Spot to stop and refuel before going to san juan. They have food trucks outside and a ATM     A+"
Guerrero Service station,"Carr 110 Km 9.8 Ceiba Baja Econo Gate 5, Aguadilla 00603, Puerto Rico",4.7,43,,,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,Carr 110 Km 9.8 Ceiba Baja Econo Gate 5,77CJFW68+Q3,Puerto Rico (country); Ceiba Baja (administrative_area_level_2); Aguadilla (administrative_area_level_1); 00603 (postal_code),Always stop here for gas. They have the best prices per liter anywhere around. Once the know you then you can pump gas without pre paying which I love; 👍; Best one; Good service.; Excellent.
Ultra Top Fuel,"FVHM+RVF, PR-459, Aguadilla, 00603, Puerto Rico",4.4,113,,,,,,,OPERATIONAL,"FVHM+RVF, Puerto Rico 459, Aguadilla",,FVHM+RVF (plus_code); Puerto Rico 459 (route); Aguadilla (locality); Aguacate (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"Nice calm and clean gas station . Has a lot of options for snacks and drinks and cheap gas.; Always clean!
Good appearance!
Great gas prices!; Well stocked mini mart. Gas prices are attractive in the area. Plenty of fuel pumps.; I go to this place quite often. Nice friendly staff and I never have a problem here. It's my go-to gas station convenience store; Easy access off the freeway and back on,  great snacky-snacks!"
Ecomaxx,"CVQC+M5M, Aguadilla, 00603, Puerto Rico",4.4,177,,,,http://ecomaxxpr.com/toptier/,,,OPERATIONAL,"CVQC+M5M, Aguadilla",,CVQC+M5M (plus_code); Aguadilla (locality); Caimital Alto (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"Their gasoline must have something that my motorcycle and my car fail with it. Ethanol maybe? I have to use fuel injection cleaner on both. So now I'm using Puma Gasoline. No problems at all with Puma.; Good Gasoline, small but varied convenience store inside, good prices and great staff. Coffe machine a plus.; Competitive gasoline price. My first choice, EcoMaxx Stations. Coffee and goods store available.; Little dark and creepy at night. But very convenient location.; Variation in products and great location"
Ultra Top Fuel,"PR109 Km. 27.5, San Sebastian, San Sebastián 00685, Puerto Rico",4.7,69,,(787) 312-2564,+1 787-312-2564,,Monday: 6:00 AM – 9:00 PM; Tuesday: 6:00 AM – 9:00 PM; Wednesday: 6:00 AM – 9:00 PM; Thursday: 6:00 AM – 9:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 7:00 AM – 9:00 PM,,OPERATIONAL,"PR109 Km. 27.5, San Sebastian",77CM82F2+G4,Km. 27.5 (subpremise); PR109 (route); San Sebastian (locality); Pozas (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Best gas station ever! The woman behind the counter called the entire town trying to help us find a last minute hotel or apartment for rent after the Airbnb we booked was a bust! So kind and hospitable, this place deserves more business. They have an ATM as well and the other girls working the register are super sweet too. They sell rum, icees, and it’s full of locals for a reason. Thank you so much!; For a gas station these people have a good selection of home goods, variety of snacks and drinks and auto products. To top the section they have to offer the workers (family) are really nice and deal with.; Very clean and friendly; Good service; Gas station"
Mobil,"CV22+PWV, PR-111, Aguadilla, 00603, Puerto Rico",4.4,104,,(787) 721-0150,+1 787-721-0150,http://www.shell.com/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,2,OPERATIONAL,"CV22+PWV, Puerto Rico 111, Aguadilla",,CV22+PWV (plus_code); Puerto Rico 111 (route); Aguadilla (locality); Palmar (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"#THE ⛽ GAS ⛽ STATION SHELL IN (>>VICTORIA IN AGUADILLA)>>THE BEST IN PLACE TO SPEND TIME WITH THE NEW OWNERS & EMPLOYEES (**REALLY GOOD 👍 PLACE.; This gas station has car wash, & other diy car services. Conveniently located near 2 main highways.; Gas is a little expensive put they have a pretty good gas station there. It also has vacumm and air that now most places dont have this.; Big facility easy access from # 2 road!; Very nice and great place ."
Texaco,"CVRF+3GW, Aguadilla, 00603, Puerto Rico",4.3,62,,,,https://texacopuertorico.com/localizaciones/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"CVRF+3GW, Aguadilla",,CVRF+3GW (plus_code); Corrales (neighborhood); Aguadilla (locality); Corrales (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code),"This was my go to gas station for many years, owners are good people.; This place here has candies that only really NY has. Was on vacation and decided to get gas and when I saw the selection of candies I was like yes jackpot, especially the chico sticks.; Courteous attention. ATH Móvil is accepted. Also you can get PowerBall tickets, snacks, soft drinks, candies, trimmer line, ect.; Great 👍; Great place"
TotalEnergies Yeguada,"Carr. 2 Km. 95, Bo. Yeguada, F476+HMV, Camuy, 00627, Puerto Rico",4.3,108,,(787) 820-8700,+1 787-820-8700,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"F476+HMV, Carr. 2 Km. 95, Bo. Yeguada, Camuy",,F476+HMV (plus_code); Camuy (locality); Yeguada (administrative_area_level_2); Camuy (administrative_area_level_1); Puerto Rico (country); 00627 (postal_code),Perfect pitstop for cheap drinks!; Is really fast. The employee's are really friendly!; Not 24hrs service; Easy in and out. Friendly service.; Everyone is so nice
TotalEnergies Gate 5,"Gate 5, Ramey, Carr. 110 Km.10, Maleza Alta, Aguadilla 00603, Puerto Rico",4.3,146,,(787) 609-7989,+1 787-609-7989,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"Gate 5, Ramey, Carr. 110 Km.10, Maleza Alta",77CJGV2H+QF,"Km.10 (subpremise); Gate 5, Ramey (point_of_interest); Carr. 110 (route); Maleza Alta (locality); Maleza Alta (administrative_area_level_2); Aguadilla (administrative_area_level_1); Puerto Rico (country); 00603 (postal_code)","Great gas station with mini market; Great service. Mini Market is packed with a lot of stuff. A variety of candy, juices, beers, craft beers, cereal, milk, diffent types of oils for your vehicle, etc.; They have the best fake Chinese puff vapes on the market. For $12 it will give you two puffs and be broken before you get to your car.; Staff is so friendly when i come from new York that the place put my gas again staff is friendly i applaud them; Has a little bit of  everything great service awesome owner."
Clark,"Urbanización Raholisa #1, San Sebastián, San Sebastian, San Sebastián 00685, Puerto Rico",4.5,60,,(787) 896-1166,+1 787-896-1166,https://www.gasolinerasclark.com/,Monday: 5:00 AM – 11:00 PM; Tuesday: 5:00 AM – 11:00 PM; Wednesday: 5:00 AM – 11:00 PM; Thursday: 5:00 AM – 11:00 PM; Friday: 5:00 AM – 11:00 PM; Saturday: 5:00 AM – 11:00 PM; Sunday: 5:00 AM – 11:00 PM,,OPERATIONAL,"Urbanización Raholisa #1, San Sebastián",77CM82M6+8J,Puerto Rico (country); San Sebastian (locality); Bahomamey (administrative_area_level_2); San Sebastián (administrative_area_level_1); 00685 (postal_code),"The staff is very kind and friendly. They have a great variety of cold beers. I recommend this place.; Friendly staff, grungy but good gas prices and small smoke shop inside with great inventory to buy from; This gem has a robust selection of craft beers. Not too many people know about it so let's keep it that way.; I get gas and what I need there all the time great staff to; The best price in all of San Sebastián for gasoline is in this gas station.
😀"
Raceway Petroleum,"461 County Rte 520, Marlboro, NJ 07746, USA",3.4,38,,(732) 946-0701,+1 732-946-0701,https://www.racewaypetroleum.com/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"461 County Route 520, Marlboro",87G78QM3+8Q,461 (street_number); County Route 520 (route); Marlboro (locality); Monmouth County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07746 (postal_code); 1067 (postal_code_suffix),"These guys a always seem happy and are never short handedwhich translates to no waiting for service. Prices usually highly competitive -no surprise. Convenient location also- get off/get on, quickly. Many other stations I spend more time getting back underway than it takes actually getting gas.; I came to this gas station because I was in desperate need of gas. What a big mistake that was. So after being basically on empty I put $20 in my car then went back to about a quarter of a tank after driving for not even five minutes it went back to empty. Then after looking through the reviews I saw a bunch of people mentioning how this place was a scam. Wish I saw that before.; just stopped there and paid to get gas. Was on empty.  Drove away and, a mile later, saw that my fuel gauge needle and gas odometer hadn't moved/changed AT ALL. I got completely ripped off.  I'll never go there again.; They are very rude here.; I love this place from my heart. Prices are cheaper than others. Fast and secure services given here plus you have a garage shop here and mechanic has been there from many many years"
6-12 Convenience Store,"1 S Main St, Marlboro, NJ 07746, USA",4.3,85,,(732) 431-1166,+1 732-431-1166,,Monday: 5:00 AM – 10:00 PM; Tuesday: 5:00 AM – 10:00 PM; Wednesday: 5:00 AM – 10:00 PM; Thursday: 5:00 AM – 10:00 PM; Friday: 5:00 AM – 10:00 PM; Saturday: 5:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"1 South Main Street, Marlboro",87G78Q72+PP,1 (street_number); South Main Street (route); Marlboro (locality); Monmouth County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07746 (postal_code),"Great place, everyone in there is extremely friendly.  Sandwiches are incredible and consistently high quality.; I normally don’t review but the guy who works here was absolutely amazing and kind.   I misheard the price for a pound of pastrami and he graciously put it back after he cut the pound for me because I didn’t end up buying it.  Thank YOU sir for doing that since I didn’t hear the price correctly.  I will always recommend your store!  And on a side note - his pork roll egg and cheese sandwiches are DELICIOUS!; Friendly People with Convenience! Always Service with a Smile!
Throughout the pandemic these folks never missed a day. Always wearing masks and gloves, at the register too. One guys is always cleaning. It's what he does. I frequently stop for cream and various items on the way home and staying open until 930 pm is nice. In all the years I've been going there I've never seen anyone working that wasn't smiling. Great people.; I come here every other day for breakfast sandwiches and drinks for my work day. The desk staff is awesome, to the point i can just call, he notices its me... and has my sandwich ready to go for when im there. I have no reason to go anywhere else!; Management needs improvement and store needs some cleaning"
Mobil,"1417 Rte 9W, Marlboro, NY 12542, USA",4.3,53,,,,https://www.exxon.com/en/find-station/MOBIL-MARLBORO-NY-CHESTNUTMARKETMARLBORO-200324809?utm_source=google&utm_medium=organic&utm_campaign=gmb,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"1417 Route 9W, Marlboro",87H8J27M+47,1417 (street_number); Route 9W (route); Marlboro (locality); Marlborough (administrative_area_level_3); Ulster County (administrative_area_level_2); New York (administrative_area_level_1); United States (country); 12542 (postal_code); 5416 (postal_code_suffix),"Dunkin’ and DEF at the pump. Truck fueling island with satellite pump. 11 out of five stars; I walked in to buy 2 sodas and I walk up to the counter to pay for them and i stood there for a good minute then he finally acknowledged me  and I said Good Afternoon he looks at me and grabs a price of chicken from a box and eats it, I repeated myself and said good afternoon how are you, and all I can hear is him cursing and making jokes with someone on his cell phone and im still waiting to pay and I said for the 3rd time good afternoon he said Yea I heard you very rudely to me and continued to eat and chat away on his phone . I looked at his name tag and said very nicely Victor can I please pay for my drinks I have to be somewhere as he huffed and puffs he rings me up and I leave. Terrible terrible terrible service not sure why they hire people like this and let them use there phones during work and let them eat while working at a register 🤦‍♂️. I won't be going back there again...; The place is extremely clean they got a huge selection of non-alcoholic and alcoholic beverages plus snacks and it's connected directly to the Dunkin' donuts I mean what more can you ask for and their gas prices they're only like two cents or one cent more than the cheapest places around so they're good too I don't have anything bad to say about them; Loved how clean this rest stop was. I mean pristine. Like, how often do you think that? Right? Will stop again at any of these chains if I'm in the area again.; This is the new Chestnut Market/Dunkin'. So far I've had pretty good experiences here but there's still kinks to work out. Will review again in a few months."
Raceway Petroleum,"215 US-9, Englishtown, NJ 07726, USA",3.9,37,,(732) 617-9477,+1 732-617-9477,http://www.racewaypetroleum.com/,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"215 U.S. 9, Englishtown",87G78MRR+WM,215 (street_number); U.S. 9 (route); Morganville (neighborhood); Englishtown (locality); Monmouth County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07726 (postal_code); 8235 (postal_code_suffix),"I’ve only stopped here for gas, not to utilize the store or mechanic shop. It’s scary exiting back onto Rt9, I always feel like this might be the “how it ends moment”😳 especially when there’s someone behind you needing to exit & theres NO Break in between the FAST passing vehicles. I’ve had no issues w/the guys pumping the gas. They say Hello & ask Cash or Credit? I usually tell them $20 CASH Regular. One time it somehow went a few dollars beyond the $20. I very firmly said “SORRY THATS ON YOU & NO I DON’T have CREDIT card.” And I sure as hell wouldn’t provide my bank card. But since I’m a regular customer I said “give me the receipt, write your name on it, so when I come back, well make good” they agreed & it worked out fine. Maybe it’s just me🤷🏻‍♀️. When I enter, I always ask if I should pull up further & they seem to appreciate that.
If I say “Fill the Tank, CASH Reg” they do & the machine stops when it’s full. You should Know the BASIC SIZE of the GAS Tank for whatever vehicle your driving especially if its your regular vehicle. So YOU should have enough Cash or credit on hand to cover the cost when you ask to fill the tank.
If Not, like if your driving a U-Haul, its usually Basic Info in the vehicles Manual that should be in the glove box.
Some Gas Stations get annoyed when people need to fill a portable Gas containers. They LOL when my friend pulls in with his TESLA to fill his portable containers😅 & they ask him a million questions.
Past 2 years, the only (not a major problem) I’ve encountered was this particular Gas Station seems to be Ground Zero for those Spotted Lantern Flies! OMG I do feel bad for these Gas attendants because they’re literally COVERED in them!; I cannot stress enough how tremendously awful the service was at this gas station. If I could give a 0 star review, I gladly would. I may send a letter to Raceway so I can purposefully write “0 stars” for the review. I asked the gas station attendant to put $20 in the u-haul that I was driving. It was my first time ever driving a u-haul and I wanted to gauge how much it would cost to get the u-haul to a half tank of gas which is all that was required from u-haul to return it. After $20 worth was filled up, I realized I needed more and the gas attendant emphatically said “no” and walked away. I tried to get his attention and he was not making eye contact with me like the pouty ex you dated in 10th grade. He finally walked over to me, I tried to create understanding with the situation, explaining that it was my first time using the u-haul, and he did not comply with my request. Think about this: Raceway has an employee working for them is denying the sale of gas. Is this what is best for Raceway? They have a real life, barely human employing denying customers gas. Because of his actions, I had to go to another gas station and make two u-turns to get to my destination. If i tragically got into an accident a long the way, my family would have a massive lawsuit against Raceway and the gas attendant would maybe be able to work in a prison if he’s lucky. Terrible, terrible, terrible service. I will certainly be making sure everyone I know on this planet never goes to that gas station again.; I live in Pennsylvania where you have to pump the gas by yourself. I enjoy buying gas from new jersey especially during winter so I don't have to come out of my car. I have never had a bad experience since i have been buying gas in New Jersey or from this gas station so its a 5 star for me. The attendants are always nice and friendly.; I've been coming here for years - at least 13. Unfortunately, today was the last time. I clearly told the attendant I wanted $6 worth of gas, in fact I told him twice. He proceeds to put $12 worth in. Then he begs for the extra money. Then we have an argument. I should have just left, but I paid him the rest of the money, which I really needed for other expenses.

It ended with a screaming match. He needs to get his hearing checked. ""Six"" and ""twelve"" do not sound ANYTHING alike.; RUDE. LACK EMPATHY. GO TO QUICKCHECK.
Me and my SO were on empty and it was 9:56 and if you take a quick peek at their schedule, they close at 10:00. The man refused to give us service and thankfully QuickCheck was open and more than willing to help us."
Exxon,"70 US-9 North, Morganville, NJ 07751, USA",3.8,90,,(732) 972-1083,+1 732-972-1083,https://locations.exxon.com/nj/morganville/70-us-route-9-north?utm_medium=referral&utm_source=yxt-google&utm_campaign=us_fue_ret_xom_yxt,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"70 U.S. 9 North, Morganville",87G79M3V+CH,North (subpremise); 70 (street_number); U.S. 9 (route); Morganville (neighborhood); Marlboro (locality); Monmouth County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07751 (postal_code),"Ridiculously long wait times for gas because the 1 employee won't stop talking. Every single time; put more people on shift because there's terrible service. Not coming here anymore.; Cashier overcharged me $10 & then refused to correct his mistake. Basically stole $10 from me. I would never let something like this fly but I had my son with me and was in a rush. Thieves. Closest gas station to my house so you just lost a life long customer over 10 measly dollars.; Good prices and service; Nice Job on providing glasses on a very reasonable prices.; My mom has had many issues here. She politely asks for her card back while getting gas rather than them leaving it in the machine so that someone can’t walk by and take it etc. The manager has told her she can just ask for it and they’ll give it to her. She only gets it back if it is the manager who pumps her gas. Today, she pulled up and asked the Indian guy for her card back and he ignored her leaving it in the machine. So she got out and took her card back and he proceeded to stop the pump on her. So she tried to go in and get the manager but he left. Meanwhile, the car next to us asked for his card back so that he can run inside and the guy gave it back to him. Now we feel like this man is trying to steal card information. Horrible service, horrible staff."
Marlboro convenience store,"130 Hwy 79, Marlboro, NJ 07746, USA",5,3,,(848) 863-6405,+1 848-863-6405,,Monday: 5:00 AM – 12:00 AM; Tuesday: 5:00 AM – 12:00 AM; Wednesday: 5:00 AM – 12:00 AM; Thursday: 5:00 AM – 12:00 AM; Friday: 5:00 AM – 12:00 AM; Saturday: 5:00 AM – 12:00 AM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"130 Highway 79, Marlboro",87G77PWV+PC,130 (street_number); Highway 79 (route); Marlboro (locality); Monmouth County (administrative_area_level_2); New Jersey (administrative_area_level_1); United States (country); 07746 (postal_code),"Very good convenience store, better than any other one I’ve been to. Management is really nice and they provide stellar service. Literally they carry anything you would need.; Happy the store is back open....... great to see Sunny back!!!  He has sold me a few winning lottery tickets over the years

Great coffee, friendly service, great prices......; Nice store"
