Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
VV vape store,"22627 Pacific Coast Hwy, Malibu, CA 90265, USA",4.8,17,,(310) 309-1446,+1 310-309-1446,http://www.v365vape.site/,Monday: 11:00 AM – 6:30 PM; Tuesday: 11:30 AM – 8:30 PM; Wednesday: 11:00 AM – 8:30 PM; Thursday: 11:00 AM – 8:30 PM; Friday: 11:00 AM – 9:30 PM; Saturday: 11:00 AM – 9:30 PM; Sunday: 11:00 AM – 7:00 PM,,OPERATIONAL,"22627 Pacific Coast Highway, Malibu",856328QJ+WW,22627 (street_number); Pacific Coast Highway (route); Eastern Malibu (neighborhood); Malibu (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90265 (postal_code),"I have been searching for Zyn, couldnt find it at all. This vape store is great. Explained to me about Lucy pouches and now i am hooked on to it. It tastes better than Zyn and so much cheaper than Zyn. I have stopped smoking cigarettes with the help of this store. Great prices of pouches and flum pebble.; I always been a regular of another shop however they raised their price but that wasn’t the reason I stop going. Everytime when I seek for certain brands and flavors, they are out of stock. I went to Apple to get a phone and started searching for vape place near me. This store came up. I was shocked. It felt so calm in this store with their design. Another thing I love is how the employee and owner are amazing. They are so friendly not like other store, just charge u and let you go. The owner even chatted with me offered me water and snack while talking. I got an Elf bar, she took her time to explain how to see if it is counterfeit and her store elf bar price is great. In a place like Santa Monica, her price is amazing. Service, price beats it all. This is now my new store.; great experience in malibu. much better prices than the Chevron up the road.; I recently had the pleasure of visiting v365 and I couldn't be more impressed. The moment I walked in, I was greeted by a warm and friendly staff (Yvonne) she was not only knowledgeable but genuinely passionate about their products.

What truly sets v365 apart is their commitment to customer service. Yvonne took the time to answer my questions and provide recommendations based on my preferences. Her willingness to educate and help customers find the perfect products is truly commendable.

I was also impressed by the clean and inviting atmosphere of the shop. It's clear that they take pride in maintaining a welcoming environment for all customers.; Yvonne was the best!!!! I went to this shop for the first time and she was friendly first meeting her hur :) she made our experience feel pleasant and friendly. I will definitely be back here!"
PLATINUM SMOKE & VAPE,"3271 Arlington Ave, Riverside, CA 92506, USA",4.7,47,,(951) 405-8114,+1 951-405-8114,https://platinumsmokeandvape.com/,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 8:00 PM,,OPERATIONAL,"3271 Arlington Avenue, Riverside",8554WJW9+QF,3271 (street_number); Arlington Avenue (route); Victoria (neighborhood); Riverside (locality); Riverside County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92506 (postal_code),"This shop is beautiful and clean and is ALWAYS stocked!! The staff is awesome  and kind. We highly recommend this place, if you're in Riverside or surrounding areas, stop by. They have what you're looking for lol.; Hands down the best damn smoke shop not even just so cal either, its the best period with no other competitors evwn close! Widest selection of glass, vapes, snacks, and gear. If you cant find something you like here then your obviously blind! The inventory is always rotating which is a good thing and means the business is thriving! Have built a relationship with AJ now and anytime im going to spend more than $20 i spend it here! Has everything dreams are made of and if they dont have it they will get it for you! Also ive never met a smoke shop owner that is as knowledgable about every single product they stock!!!
Thank you AJ and Platinum for taking my thousands of dollars and i dont regret spending even one of them!; this is my new go-to. There's at least one guy there that knows the stuff inside and out (I haven't interacted with anyone else yet so the other employees may know their stuff too) and it didn't feel like he was just trying to dump the most expensive things on me. He asked questions and made sensible recommendations on a tank and salt nic that I was very pleased with. If anyone asks me if there's a smoke/vape shop close by, I will be recommending them to this place.; Hands down the best smoke shop I've ever been to. Very professional knowledgeable crew that will definitely get you the help and product knowledge you seek.
They got great competing prices that helps get customers the beast deals in town. I definitely recommend visiting this place.; Literally 5/5, no 10/5, stars for Platinum. Anything you could imagine and even some stuff you couldn't. But it's AJ, an employee, that really ties the store together. Want to test a bong you're interested in and that terp slurp you want? He'll fill it up with the perfect amount of water to show its function. And lastly, their prices are amazing. For example, Rodeo was selling the new aleaf nectar collector for 120, while Platinum had the same ones for 60 (that's the same price as aleaf sells them for on their site). Do I need to say more?"
Venice Vapor Lab / Electronic Cigarettes,"13464 Washington Blvd, Marina Del Rey, CA 90292, USA",4.5,96,,(310) 751-6598,+1 310-751-6598,https://venicevaporlab.myshopify.com/,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 11:00 AM – 8:00 PM,,OPERATIONAL,"13464 Washington Boulevard, Marina del Rey",8553XHR3+8F,13464 (street_number); Washington Boulevard (route); Del Rey (neighborhood); Marina del Rey (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90292 (postal_code),"Customer service is top notch! They listen to your needs and wants and help you decide which path is best for you instead of pressuring you to buying something! Their juices are amazing and exclusive! Been going here for so many years and the experience just keeps getting better and better!; When I first walked in to the shop I was very impressed with the look and feel. I was greeted by the owner Brandon who was extremely helpful and knowledgeable on the subject of vaping and e juices.  Brandon and Ryan assisted me with finding the right liquid for my taste and needs,  and they were both very patient with my picky taste buds.  Just based on their customer service I will continue to go to this store for all my vaping needs.  But that's not where it stops, the store is self transports you to an different Era and really makes you feel comfortable.  Their menu is very extensive, and they know about every juice they have.  Also the menu is leather bound which adds a very nice touch.  They built and designed every part of the decor and that really adds to the experience. I would recommend this shop to anyone who is looking for a place which makes you feel like a friend and not a dollar sign.  Keep up the good work guys!; This place is fantastic. Excellent in stock selection of mods, juices and accessories. Knowledgeable staff is always friendly and willing to help---whether that includes education, finding devices that best fit your needs, or sampling juice varieties.

The online juice bulk sellers have taken over a huge portion of the market space, especially after california's vapor related bans and legislation.

Highly recommend supporting your local vape shop during these turbulent times, and make sure they can continue serving the community in the future. :); MY go to vapor shop. The juices they carry are the best tasting I have found. All the guys are always kind to me and very professional, not to mention very honest. Not the same experience at other "" spots"". to each their own I guess... but this shop has my support! They don't act cheap (which was mentioned in an earlier comment). They always change my cotton to try stuff on my mod, let me know of sales and have given me freebies too! They go out of their way to help me. love them!; I am blown away by the level of customer service here at Venice Vapor Lab! A friend and I came in on our lunch break looking to pick up some new juices. We were helped by a guy named Lucas, he was really professional and recommended juices to us based off of what we liked. He offered to change my cotton and got me set up with my new juice before I left. Hands down the best service I ever received at a vape spot. Highly recommended!"
RASTAFARI SMOKE SHOP 2,"155 Calle M Lamela, Quebradillas, 00678, Puerto Rico",4.5,6,,(939) 244-2611,+1 939-244-2611,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,,OPERATIONAL,"155 Calle M Lamela, Quebradillas",77CMF3F6+PQ,155 (street_number); Calle M Lamela (route); Quebradillas (sublocality_level_1); Quebradillas (administrative_area_level_2); Quebradillas (administrative_area_level_1); Puerto Rico (country); 00678 (postal_code),Pretty cool spot ppl was nice n greeting; No vape stuff😔; No comment; ; 
Mi-Pod Wholesale,"4908 E McDowell Rd, Phoenix, AZ 85008, USA",4.5,8,,(800) 775-8970,+1 800-775-8970,https://mipodwholesale.com/,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"4908 East McDowell Road, Phoenix",855CF28F+PM,4908 (street_number); East McDowell Road (route); Camelback East Village (neighborhood); Phoenix (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85008 (postal_code),"Chris with the Mi-Pod Customer Support team truly went above and beyond to ensure my satisfaction after having an issue with a device. Incredible customer service. Thanks, Chris!; Ryan Is by far one of the best when it comes to disposables, Smoking Vapor (MI-ONE) ROCKS.......Thanks , for all you guys do to make our Shop a better place to find the best products out there.; My go to for all my Elf’s. I can count on always finding what I need, quick shipping at a reasonable price. Excellent customer service.; awasome service a super fast shipping; Great customer service and products!"
TOBACCO AND VAPE,"40335 Winchester Rd STE C, Temecula, CA 92591, USA",4.7,37,,(951) 296-5550,+1 951-296-5550,,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 7:00 PM,,OPERATIONAL,"40335 Winchester Road STE C, Temecula",8554GRMX+7M,STE C (subpremise); 40335 (street_number); Winchester Road (route); Temecula (locality); Riverside County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92591 (postal_code),"Ed the owner is amazing and very friendly. They have a big selection of vapes, including zero nicotine and when I took my friend to get tobacco, they had what she needed. Pay cash if you can, it's better.; I like this location.  The owner is very kind and professional.  There is an excellent cigar selection in a walk in humidor maintained well.  The cigars burned smooth, even and were blemish free.  I'm definitely sticking with this location.; Awesome prices, awesome service and friendly worker. Highly recommend :) they were the only place open on new years eve and I'm do glad I found this smoke shop! Great selection of glass, salt juice and e-juice.; This is the best smoke shop I've ever been to!! You will be treated like family! You'll leave happy every time!! So happy to have found this smoke shop! Would give more stars if I could!! Highly recommend 😁; I am from out of town and came for a vape pen. The owner was so awesome and let me smell different flavors until I found the one I liked. He was kind, generous, and I am very pleased with my purchase. I HIGHLY recommend this place for all your smoke needs! I’ll definitely be back when I’m in town for work!"
Vape Aura,"3952E Clairemont Mesa Blvd, San Diego, CA 92117, USA",,,,(858) 366-0777,+1 858-366-0777,,,,CLOSED_PERMANENTLY,"3952E Clairemont Mesa Boulevard, San Diego",8544RQHW+9C,3952E (street_number); Clairemont Mesa Boulevard (route); Clairemont (neighborhood); San Diego (locality); San Diego County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92117 (postal_code),
RUTHLESS VAPOR,"14266 Euclid Ave, Chino, CA 91710, USA",4.7,17,,(855) 788-4537,+1 855-788-4537,https://www.ruthlessvapor.com/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"14266 Euclid Avenue, Chino",8554X8WX+5F,14266 (street_number); Euclid Avenue (route); Chino (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91710 (postal_code),"Oscar greeted me at the door and was very helpful! As someone working in the food production industry I can appreciate what goes into good quality manufacturing processes and based on the content posted on their site they take great care to ensure high quality product. And the flavor is the best cereal flavor I've tried so far!; Top notch E liquid - a brand you can really trust adding only the best ingredients. Vape the difference. New line Freeze is my favorite. All 7 flavors are fire.; Haven't been in store, but met with a team of great people at the CVE (Canadian Vape Expo) in Edmonton. Solid brand, full of flavor.  Especially liked the strawberry filled donut. I'll definitely be pushing my local shop to bring in their product!; I love all their juices great selection. The only thing I'm not happy with is not able to go down south anymore & get my supply due to the government!! Staff was always great,service,juices & their tremendous out of this world customer service. Between this crew & Ontario smoke shop #1! The rest dump them🤟🤙; I absolutely LOVED the ""cookie monsta"" juice by ruthless!! The flavor was absolutely amazing. By far the best juice I have tested in my life. Sadly it is discontinued ! But I am so excited to see what other amazing flavors they have in store."
Natural Vape Shop,"Local 4, carr.31 KM. 24.5, Juncos, 00777, Puerto Rico",4,1,,(787) 559-3010,+1 787-559-3010,,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: Closed,,OPERATIONAL,"Local 4, carr.31 KM. 24.5, Juncos",77CP63JR+59,KM. 24.5 (subpremise); Local 4 (point_of_interest); carr.31 (route); Juncos (locality); Ceiba Norte (administrative_area_level_2); Juncos (administrative_area_level_1); Puerto Rico (country); 00777 (postal_code),
Crown 7,"8350 E Evans Rd # A7, Scottsdale, AZ 85260, USA",4.4,7,,(480) 348-7899,+1 480-348-7899,https://crown7.com/,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"8350 East Evans Road # A7, Scottsdale",855CJ38X+VQ,# A7 (subpremise); 8350 (street_number); East Evans Road (route); North Scottsdale (neighborhood); Scottsdale (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85260 (postal_code); 3637 (postal_code_suffix),"This is not about the product . I love Crown 7. It's the only vape that does not make me wheeze . The problem is buying it . I live in small town Campbellsville Ky . There is only one store here that sells it . I like the nicotine flavored 0.6 mg but find it almost impossible to buy . It is rarely available. Do you have any suggestions????; Ive purchased 3 starter kits and 2 batteries for the Gladiator XL, they make nice gifts. Just wish they sold them here in home state of Florida. There is no comparison to the Gladiator XL on the market.; I live in STL and had to call these guys for help with my dry herb vaporizer. They were so helpful and knowledgeable about their product. Thank you so much for your help.; Very nice sales staff.  Happy with product and service I got.; "
Natural Vape Shop,"CARR 183 RAMAL 917 KM 1.01 Bo, Las Piedras, 00771, Puerto Rico",4.7,12,,(787) 716-3332,+1 787-716-3332,https://www.facebook.com/NaturalVape0,Monday: 12:00 – 7:30 PM; Tuesday: 12:00 – 7:30 PM; Wednesday: 12:00 – 7:30 PM; Thursday: 12:00 – 7:30 PM; Friday: 12:00 – 7:30 PM; Saturday: 11:00 AM – 6:30 PM; Sunday: Closed,,OPERATIONAL,"CARR 183 RAMAL 917 KM 1.01 Bo, Las Piedras",77CP54FC+7M,Las Piedras (locality); Tejas (administrative_area_level_2); Las Piedras (administrative_area_level_1); Puerto Rico (country); 00771 (postal_code),Muy buen servicio y ayudan a sus clientes recomendado los productos segun a nuestros gustos; They don't have that many products but it solves if you need a replacement or a new vape; the best in PR!!!; ; 
Tribal rootswear and smokeshop.,"54MJ+F6H, Las Piedras, 00771, Puerto Rico",4.5,53,,(787) 912-1125,+1 787-912-1125,,Monday: 11:00 AM – 5:00 PM; Tuesday: 11:00 AM – 5:00 PM; Wednesday: 11:00 AM – 5:00 PM; Thursday: 11:00 AM – 5:00 PM; Friday: 11:00 AM – 5:00 PM; Saturday: 11:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"54MJ+F6H, Las Piedras",,54MJ+F6H (plus_code); Las Piedras (locality); Las Piedras (administrative_area_level_2); Las Piedras (administrative_area_level_1); Puerto Rico (country); 00771 (postal_code),Very nice customer's service. Any doubts you may have they will verify and get back to you. Love this shop.; Wonderful owner. Great prices. Staff knows their products.; Excellent!; Nice staff; Good service. And a lot of variety in merchandise.
760Vapor,"15885 Main St #200, Hesperia, CA 92345, USA",4.7,105,,(442) 800-5149,+1 442-800-5149,,Monday: 11:00 AM – 8:00 PM; Tuesday: 11:00 AM – 8:00 PM; Wednesday: 11:00 AM – 8:00 PM; Thursday: 11:00 AM – 8:00 PM; Friday: 11:00 AM – 8:00 PM; Saturday: 11:00 AM – 8:00 PM; Sunday: 11:00 AM – 7:00 PM,,OPERATIONAL,"15885 Main Street #200, Hesperia",8564CMFM+65,200 (subpremise); 15885 (street_number); Main Street (route); Hesperia (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92345 (postal_code),"Is awesome. They’re so friendly so helpful they got bomb flavors wouldn’t have gone to any other place.; Honestly they are super nice here with great customer service. And usally have anything I need. The only thing they dont have is the juice i tend to enjoy but they have great deals. And I usally end up leaving with everything I need.; I love this vape shop! Extremely friendly staff. I would recommend to anyone who vapes. Just got a salt nic vape last week and they helped me pic out the right fit for me!; My husband and I shop here because they have excellent customer service good prices and good selection.  Tony is a cool guy always very helpful and friendly.  Also they will match prices from other shops and cut a good deal on juice if you buy a kit.  I bought a caliburn kit today and got my nice salts for half price.; This is the 5th time I've come in and had Shiana help me out. She is super amazing, sweet, has patience when I'm in panic mode, and knows what she's talking about to top it off. I recommend the shop 100%. Best experience each time."
Smoke & Vape Plug,"1981 W Redlands Blvd A2, Redlands, CA 92373, USA",4.9,76,,(909) 328-1100,+1 909-328-1100,,Monday: 9:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 10:00 AM – 10:00 PM,,OPERATIONAL,"1981 West Redlands Boulevard A2, Redlands",85643Q7H+3P,A2 (subpremise); 1981 (street_number); West Redlands Boulevard (route); Redlands (neighborhood); Redlands (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92373 (postal_code); 3132 (postal_code_suffix),"The owner here is awesome. He's always ready to hook you up with a discount and goes way above and beyond what most people would do to help you. I came in yesterday and had broken my glass on my mod. Luckily, he had 2 in stock and gave them both to me discounted and cleaned all the broken glass from my mod to ensure that it would not have another chance of breaking again due to the small pieces left behind. Also their store brand juice is amazing! Some of the best I have ever had. Been vaping for quite a while and had my fair share of juice and this is in my top favorites. Thanks again for the awesome customer service every time I come in. Always look forward to stopping by.; I stopped by for one thing, ended up leaving with much more. The prices are amazing and full shelves. the owner makes sure to take care of you. best customer service. Just earned a loyal customer! Will be back very soon thanks.; Always great service regardless of the time or day, very knowledgeable and helpful. Great prices you can't beat and great selections!; This place is my number 1!! The costumer service is phenomenal. Walk in greeted me with respect and gave me a military discount.; Came here from Big Bear because I had other business in the area. Very polite young lady took care of me and my girlfriend. Will DEFINITELY be back! This is how service should be!"
Vape and Cigar,"2315 E Palmdale Blvd, Palmdale, CA 93550, USA",4.3,52,,(661) 266-2272,+1 661-266-2272,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 7:00 PM,,OPERATIONAL,"2315 East Palmdale Boulevard, Palmdale",8563HWJ7+7H,2315 (street_number); East Palmdale Boulevard (route); Palmdale (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 93550 (postal_code),"I have always had great experience there. If they don't have the product, they tell me. Come back in a day or 2. I'll have it for you. They're so kind. Prices are very reasonable. That's why I drive all the way there. I have 2 smoke shops near me. I drive all the way over there because of their staff.; Quick service and decent prices; Awesome selection in cigars I felt like a kid at candy store cashier was patient and very polite didn't get her name ..... Thank you 👍; I love coming to this store to buy my bongs and accessories. They have good quality products for a good price. The owner is super nice and helpful, which is also a big reason I come back. They also have another store which is closer to my house , on 47th & Avenue S (Cigarette World) I go to this one when I’m lazy to drive further . The employees are friendly and helpful as well.; I shop there regularly and the staff is awesome and prices are affordable"
Western Tobacco Vape & Cigar,"29050 S Western Ave suite 151, Rancho Palos Verdes, CA 90275, USA",4.6,46,,(424) 342-9114,+1 424-342-9114,http://www.westerntobacco1.com/,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,,OPERATIONAL,"29050 South Western Avenue suite 151, Rancho Palos Verdes",8553QM3R+JJ,suite 151 (subpremise); 29050 (street_number); South Western Avenue (route); San Pedro (neighborhood); Rancho Palos Verdes (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90275 (postal_code),"This is great shop for cigars, but the prices are 3x over retail. I’m ok with pay a little extra due to storage and such but once you tack on the the charges for using debit or Amex it’s ridiculous...still one of the most organized humidors I’ve been in; Love this place. Great price and excellent employees; Love the customer service here. Especially love the prices and they even have a point system. All you do is give them your phone number and every time I purchase you get points. After so many points you get deals and discounts!; By far the best tobacco shop I have been too.
They're the only store where I don't have any problems with the disposable vapes. They also let you try it in the store to make sure it works.
Another thing I like about their store is their walk in humidor!! I have never seen like it. I will definitely be sending my dad in this holiday for his stuff; This place has winning Scratchers, well I've won every time I've purchased. And everyone who works there has a great attitude and super helpful 👍."
Red Star Vapor & CBD,"9820 W Lower Buckeye Rd Suite 106, Tolleson, AZ 85353, USA",4.9,157,,(623) 204-7375,+1 623-204-7375,https://www.redstarvapor.com/,Monday: 11:00 AM – 8:00 PM; Tuesday: 11:00 AM – 8:00 PM; Wednesday: 11:00 AM – 8:00 PM; Thursday: 11:00 AM – 8:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 8:00 PM,,OPERATIONAL,"9820 West Lower Buckeye Road Suite 106, Tolleson",8559CPCJ+JC,Suite 106 (subpremise); 9820 (street_number); West Lower Buckeye Road (route); Estrella Village (neighborhood); Tolleson (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85353 (postal_code); 1405 (postal_code_suffix),"First time visiting and felt instantly welcome. Had a wonderful experience trying out their new flavors and David had some awesome recommendations of their new flavors. Come check their store out, you’ll be glad you did!; The best spot hands down RedStarVapor never fails me!!The best flavors always and they have amazing prices!! The customer service is legit they always have an answer to my questions if you ever need recommendations for your vaping needs here it is this is the spot!!Thank you for recommending the Frost Dragon Dispo Bar!! This flavor hits for sure!!; Super chill folks here, I came in for my first time ever and they were super helpful and friendly. I would definitely recommend coming here for yourself if you haven’t already. The juices they make taste amazing too. Thank y’all!; Came in yesterday and had a great experience. Wide selection, even though I'm picky I was able to find exactly what I was looking for. Dave the assistant manager was very patient with me while I asked 100 different questions trying to decide what to purchase. I walked out satisfied with my purchase and I'll definitely be coming back. Store was clean even for my ocd and prices were very competitive.; Very easing going atmosphere with no pressure sales. David was very informative and put me onto a new vape brand. Will return soon!"
3Kingz Vape & Smoke Shop,"31 Degetau, Juana Díaz, 00795, Puerto Rico",4.2,5,,(787) 930-5810,+1 787-930-5810,,Monday: 12:00 – 6:00 PM; Tuesday: 12:00 – 8:00 PM; Wednesday: 12:00 – 8:00 PM; Thursday: 12:00 – 8:00 PM; Friday: 12:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: Closed,,OPERATIONAL,"31 Degetau, Juana Díaz",77CM3F3V+9J,31 Degetau (route); Juana Díaz (locality); Pueblo Norte (administrative_area_level_3); Juana Díaz (administrative_area_level_2); Juana Díaz (administrative_area_level_1); Puerto Rico (country); 00795 (postal_code),"Jim is the best; First time visiting a store like this in Puerto Rico since I moved from the United States, the guys never asked me to open the vape to make sure it would work. The moment I got home and started to open the packaging, it was completely full of liquid because The vape had broken, the battery was damaged, I had no use, I was calling but no one in the store answered.; Very good gummies merch uff; ; "
Vapetown Smoke Shop,"Avenida Boulevard #2741 locar #3 levittown, Mansión del Mar, Toa Baja 00949, Puerto Rico",4.7,31,,(787) 619-2863,+1 787-619-2863,,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 8:00 PM,,OPERATIONAL,Avenida Boulevard #2741 locar #3 levittown,77CMCRWF+HC,Puerto Rico (country); 2da Sección (neighborhood); Mansión del Mar (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); 00949 (postal_code),"Always excellent service, good music and good vibes!; Variety of products and good service.; Excellent treatment and the way of guidance they gave me seemed excellent.; Excellent place, pleasant atmosphere. Professional people!!; Excellent"
Pipa Landia Smoke Shop,"6PQ6+759, Barranquitas 00794, Puerto Rico",4.8,55,,(787) 359-5503,+1 787-359-5503,,Monday: 9:30 AM – 7:00 PM; Tuesday: 9:30 AM – 7:00 PM; Wednesday: 9:30 AM – 7:00 PM; Thursday: 9:30 AM – 7:00 PM; Friday: 9:30 AM – 7:00 PM; Saturday: 9:30 AM – 7:00 PM; Sunday: 11:00 AM – 5:00 PM,,OPERATIONAL,6PQ6+759,,6PQ6+759 (plus_code); Quebradillas (administrative_area_level_2); Barranquitas (administrative_area_level_1); Puerto Rico (country); 00794 (postal_code),"Best smoke shop they have everything you need and also a new shop in corozal highly recommended; Bad costumer service, they will never answer the phone, products are eh; They sell Cannabis paraphernalia, also stickers, smoke ciggars, etc. Very good, for those who appreciate this type of hobbies.; The best prices in all of Puerto Rico!!! The best assortment of Vapes, liquids and accessories!!! I definitely recommend it!!!; It has a reasonable price and a good selection of merchandise. Reasonable prices, friendly staff with good knowledge of the products they sell"
AH Smoke Shop,"00705, Aibonito, 00705, Puerto Rico",5,5,,(939) 273-9119,+1 939-273-9119,,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 11:00 AM – 5:00 PM,,OPERATIONAL,"00705, Aibonito",77CM4PRP+7W,Aibonito (locality); Pueblo Norte (administrative_area_level_3); Aibonito (administrative_area_level_2); Aibonito (administrative_area_level_1); Puerto Rico (country); 00705 (postal_code),Good service xiomary the best; The attention is very good 👌; ; ; 
Gray Clouds Vape Shop,"Humacao Shopping Center, Sector Cuesta Los Jobos, Humacao, 00791, Puerto Rico",4.7,33,,(787) 719-5999,+1 787-719-5999,,,,CLOSED_PERMANENTLY,"Humacao Shopping Center, Sector Cuesta Los Jobos",77CP552C+3J,Humacao Shopping Center (point_of_interest); Sector Cuesta Los Jobos (route); Humacao Pueblo (sublocality_level_1); Humacao (locality); Santo Domingo (administrative_area_level_3); Humacao (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code),"I came to PR on a visit recently and my rig broke down, I found these guys and they fixed me right up with the newest Smok tank and variety of coils for the TFVPrince and Baby beast mini coils. They were friendly, bilingual, and knowledgeable. The shop is top notch and easy to find in a mall midtown. Thank you guys. We will be back.; They were good when open. Permanently closed now.; Great service . Hope they can grow .; Good services good employees great price!!; Good"
Smartshop Vape and Smokeshop,"2-4 Calle 2, Humacao, 00791, Puerto Rico",5,6,,,,,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"2-4 Calle 2, Humacao",77CP45V7+Q3,"2-4 (street_number); Calle 2 (route); Tejas, Humacao, Puerto Rico (sublocality_level_1); Humacao (locality); Tejas (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code)","This is THE PLACE TO GO if you are looking for QUALITY VAPES. All the gas stations are a rip-off whether it's price and/or quality. This SPECIALTY VAPE STORE has an array of options that you will not find elsewhere. Also, the owner, whom I only met once, has the knowledge and the customer service required to operate a business properly.; Good store for anyone that smokes and like to indulge in some cannabis products.; Awesome place you find anything you need here.; 👌 Excellent; "
